1,0,1,0;
1372 6184,0 0,1 0,0;1372 6184,0 0,0 1,0;
6184 6185,0 0,1 0,0;6184 6185,0 0,0 1,0;
6185 6186,0 0,1 0,0;6185 6186,0 0,0 1,0;
6186 6187,0 0,1 0,0;6186 6187,0 0,0 1,0;
6187 6188,0 0,1 0,0;6187 6188,0 0,0 1,0;
6188 6189,0 0,1 0,0;6188 6189,0 0,0 1,0;
6189 6190,0 0,1 0,0;6189 6190,0 0,0 1,0;
6190 6191,0 0,1 0,0;6190 6191,0 0,0 1,0;
6191 6192,0 0,1 0,0;6191 6192,0 0,0 1,0;
6192 6193,0 0,1 0,0;6192 6193,0 0,0 1,0;
6193 6194,0 0,1 0,0;6193 6194,0 0,0 1,0;
6194 6195,0 0,1 0,0;6194 6195,0 0,0 1,0;
6195 6196,0 0,1 0,0;6195 6196,0 0,0 1,0;
6196 6197,0 0,1 0,0;6196 6197,0 0,0 1,0;
6197 6198,0 0,1 0,0;6197 6198,0 0,0 1,0;
6198 6199,0 0,1 0,0;6198 6199,0 0,0 1,0;
6199 6200,0 0,1 0,0;6199 6200,0 0,0 1,0;
6200 6201,0 0,1 0,0;6200 6201,0 0,0 1,0;
6201 6202,0 0,1 0,0;6201 6202,0 0,0 1,0;
6202 6203,0 0,1 0,0;6202 6203,0 0,0 1,0;
6203 6204,0 0,1 0,0;6203 6204,0 0,0 1,0;
6204 6205,0 0,1 0,0;6204 6205,0 0,0 1,0;
6205 6206,0 0,1 0,0;6205 6206,0 0,0 1,0;
6206 6207,0 0,1 0,0;6206 6207,0 0,0 1,0;
6207 6208,0 0,1 0,0;6207 6208,0 0,0 1,0;
6208 6209,0 0,1 0,0;6208 6209,0 0,0 1,0;
6209 6210,0 0,1 0,0;6209 6210,0 0,0 1,0;
6210 6211,0 0,1 0,0;6210 6211,0 0,0 1,0;
6211 6212,0 0,1 0,0;6211 6212,0 0,0 1,0;
6212 6213,0 0,1 0,0;6212 6213,0 0,0 1,0;
6213 6214,0 0,1 0,0;6213 6214,0 0,0 1,0;
6214 6215,0 0,1 0,0;6214 6215,0 0,0 1,0;
6215 6216,0 0,1 0,0;6215 6216,0 0,0 1,0;
6216 6217,0 0,1 0,0;6216 6217,0 0,0 1,0;
1522 6217,0 0,1 0,0;1522 6217,0 0,0 1,0;
1522,0,1,0;
17 1516,0 0,1 0,0;17 1516,0 0,0 1,0;
24 309,0 0,1 0,0;24 309,0 0,0 1,0;
32 1056,0 0,1 0,0;32 1056,0 0,0 1,0;
71 1114,0 0,1 0,0;71 1114,0 0,0 1,0;
114 117,0 0,1 0,0;114 117,0 0,0 1,0;
220 897,0 0,1 0,0;220 897,0 0,0 1,0;
221 1059,0 0,1 0,0;221 1059,0 0,0 1,0;
246 1439,0 0,1 0,0;246 1439,0 0,0 1,0;
290 986,0 0,1 0,0;290 986,0 0,0 1,0;
310 1520,0 0,1 0,0;310 1520,0 0,0 1,0;
313 315,0 0,1 0,0;313 315,0 0,0 1,0;
316 987,0 0,1 0,0;316 987,0 0,0 1,0;
369 1469,0 0,1 0,0;369 1469,0 0,0 1,0;
373 1470,0 0,1 0,0;373 1470,0 0,0 1,0;
529 1438,0 0,1 0,0;529 1438,0 0,0 1,0;
740 1329,0 0,1 0,0;740 1329,0 0,0 1,0;
743 1330,0 0,1 0,0;743 1330,0 0,0 1,0;
898 1060,0 0,1 0,0;898 1060,0 0,0 1,0;
918 922,0 0,1 0,0;918 922,0 0,0 1,0;
947 1097,0 0,1 0,0;947 1097,0 0,0 1,0;
988 1517,0 0,1 0,0;988 1517,0 0,0 1,0;
1111 1280,0 0,1 0,0;1111 1280,0 0,0 1,0;
1205 1208,0 0,1 0,0;1205 1208,0 0,0 1,0;
1342 1347,0 0,1 0,0;1342 1347,0 0,0 1,0;
1508 1511,0 0,1 0,0;1508 1511,0 0,0 1,0;
1518 1519,0 0,1 0,0;1518 1519,0 0,0 1,0;
3216 3218,0 0,1 0,0;3216 3218,0 0,0 1,0;
97 99 376 983 1492,0 1 2 3 4,1 1 1 1 1,1.1175435215537506;97 99 376 983 1492,0 0 1 2 3,1 0 1 1 1,1.117257777999633;97 99 376 983 1492,0 0 1 2 3,0 1 1 1 1,1.1175075962412877;97 99 376 983 1492,0 1 0 2 3,0 1 1 1 1,1.1175075962412877;97 99 376 983 1492,0 1 0 2 3,1 1 0 1 1,1.1170244246386665;97 99 376 983 1492,0 1 1 2 3,1 0 1 1 1,1.117257777999633;97 99 376 983 1492,0 1 1 2 3,1 1 0 1 1,1.1170244246386665;97 99 376 983 1492,0 0 0 1 2,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 0 0 1 2,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 0 0 1 2,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 2 0 3,1 1 1 0 1,1.008482647841287;97 99 376 983 1492,0 1 2 0 3,0 1 1 1 1,1.1175075962412877;97 99 376 983 1492,0 1 2 1 3,1 1 1 0 1,1.0071124830538876;97 99 376 983 1492,0 1 2 1 3,1 0 1 1 1,1.117257777999633;97 99 376 983 1492,0 1 2 2 3,1 1 1 0 1,1.0084879711667587;97 99 376 983 1492,0 1 2 2 3,1 1 0 1 1,1.1170244246386665;97 99 376 983 1492,0 0 1 0 2,1 0 1 0 1,1.0067305413825336;97 99 376 983 1492,0 0 1 0 2,0 1 1 0 1,1.0085150792029796;97 99 376 983 1492,0 0 1 0 2,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 0 1 1 2,1 0 1 0 1,1.0047112440919737;97 99 376 983 1492,0 0 1 1 2,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 0 1 1 2,0 1 1 0 1,1.0055072251079622;97 99 376 983 1492,0 0 1 1 2,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 0 0 2,0 1 1 0 1,1.0076776501863454;97 99 376 983 1492,0 1 0 0 2,1 1 0 0 1,1.0069003932419325;97 99 376 983 1492,0 1 0 0 2,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 0 1 2,0 1 1 0 1,1.003983764665346;97 99 376 983 1492,0 1 0 1 2,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 1 0 1 2,1 1 0 0 1,1.003191522595445;97 99 376 983 1492,0 1 0 1 2,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 1 1 0 2,1 0 1 0 1,1.0047361269489705;97 99 376 983 1492,0 1 1 0 2,1 1 0 0 1,1.004575939010905;97 99 376 983 1492,0 1 1 0 2,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 1 1 0 2,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 1 1 2,1 0 1 0 1,1.0076102765982724;97 99 376 983 1492,0 1 1 1 2,1 1 0 0 1,1.0064286411318761;97 99 376 983 1492,0 1 1 1 2,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 0 0 0 1,0 0 1 0 1,1.0055919494961842;97 99 376 983 1492,0 0 0 0 1,1 0 0 0 1,1.0043586688910877;97 99 376 983 1492,0 0 0 0 1,0 1 0 0 1,1.0055279257501437;97 99 376 983 1492,0 0 0 0 1,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 1 2 3 0,1 1 1 1 0,1.1173818293326554;97 99 376 983 1492,0 1 2 3 0,0 1 1 1 1,1.1175075962412877;97 99 376 983 1492,0 1 2 3 1,1 1 1 1 0,1.1173818293326554;97 99 376 983 1492,0 1 2 3 1,1 0 1 1 1,1.117257777999633;97 99 376 983 1492,0 1 2 3 2,1 1 1 1 0,1.1173818293326554;97 99 376 983 1492,0 1 2 3 2,1 1 0 1 1,1.1170244246386665;97 99 376 983 1492,0 1 2 3 3,1 1 1 0 1,1.0096050757586321;97 99 376 983 1492,0 1 2 3 3,1 1 1 1 0,1.1173818293326554;97 99 376 983 1492,0 0 1 2 0,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 0 1 2 0,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 0 1 2 0,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 0 1 2 1,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 0 1 2 1,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 0 1 2 1,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 0 1 2 1,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 0 1 2 2,1 0 1 0 1,1.005194905539275;97 99 376 983 1492,0 0 1 2 2,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 0 1 2 2,0 1 1 0 1,1.0060835207245014;97 99 376 983 1492,0 0 1 2 2,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 0 2 0,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 0 2 0,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 0 2 0,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 0 2 1,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 0 2 1,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 1 0 2 1,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 0 2 1,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 1 0 2 2,0 1 1 0 1,1.0050849681811929;97 99 376 983 1492,0 1 0 2 2,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 0 2 2,1 1 0 0 1,1.004180631278966;97 99 376 983 1492,0 1 0 2 2,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 1 2 0,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 1 1 2 0,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 1 2 0,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 1 1 2 0,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 1 2 1,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 1 1 2 1,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 1 2 1,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 1 1 2 2,1 0 1 0 1,1.005226579364399;97 99 376 983 1492,0 1 1 2 2,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 1 1 2 2,1 1 0 0 1,1.0050779831981131;97 99 376 983 1492,0 1 1 2 2,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 0 0 1 0,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 0 0 1 0,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 0 0 1 0,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 0 0 1 0,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 0 0 1 1,0 0 1 0 1,1.0043333377587513;97 99 376 983 1492,0 0 0 1 1,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 0 0 1 1,1 0 0 0 1,1.0030438745127033;97 99 376 983 1492,0 0 0 1 1,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 0 0 1 1,0 1 0 0 1,1.0045971508314209;97 99 376 983 1492,0 0 0 1 1,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 1 2 0 0,1 1 1 0 0,1.0092357366440903;97 99 376 983 1492,0 1 2 0 0,0 1 1 0 1,1.010317390640087;97 99 376 983 1492,0 1 2 0 0,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 2 0 1,1 1 1 0 0,1.004558825467646;97 99 376 983 1492,0 1 2 0 1,1 0 1 0 1,1.004014221752302;97 99 376 983 1492,0 1 2 0 1,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 2 0 1,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 1 2 0 2,1 1 1 0 0,1.005539390720886;97 99 376 983 1492,0 1 2 0 2,1 1 0 0 1,1.004706677851443;97 99 376 983 1492,0 1 2 0 2,0 1 1 1 0,1.1173459040201925;97 99 376 983 1492,0 1 2 0 2,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 2 1 0,1 1 1 0 0,1.0043049698410964;97 99 376 983 1492,0 1 2 1 0,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 1 2 1 0,0 1 1 0 1,1.0044462586926817;97 99 376 983 1492,0 1 2 1 0,0 0 1 1 1,1.1172218526871704;97 99 376 983 1492,0 1 2 1 1,1 1 1 0 0,1.0092357366440903;97 99 376 983 1492,0 1 2 1 1,1 0 1 0 1,1.009016467838595;97 99 376 983 1492,0 1 2 1 1,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 1 2 1 2,1 1 1 0 0,1.0046726783047686;97 99 376 983 1492,0 1 2 1 2,1 1 0 0 1,1.0039419226678326;97 99 376 983 1492,0 1 2 1 2,1 0 1 1 0,1.117096085778538;97 99 376 983 1492,0 1 2 1 2,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 1 2 2 0,1 1 1 0 0,1.0050738700320978;97 99 376 983 1492,0 1 2 2 0,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 2 2 0,0 1 1 0 1,1.0052191430071242;97 99 376 983 1492,0 1 2 2 0,0 1 0 1 1,1.1169884993262036;97 99 376 983 1492,0 1 2 2 1,1 1 1 0 0,1.0045611519188726;97 99 376 983 1492,0 1 2 2 1,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 1 2 2 1,1 0 1 0 1,1.0040162754941575;97 99 376 983 1492,0 1 2 2 1,1 0 0 1 1,1.1167386810845492;97 99 376 983 1492,0 1 2 2 2,1 1 1 0 0,1.0092357366440903;97 99 376 983 1492,0 1 2 2 2,1 1 0 0 1,1.0080038366803281;97 99 376 983 1492,0 1 2 2 2,1 1 0 1 0,1.1168627324175713;97 99 376 983 1492,0 0 1 0 0,1 0 1 0 0,1.0061582896775236;97 99 376 983 1492,0 0 1 0 0,0 1 1 0 0,1.0079442981914501;97 99 376 983 1492,0 0 1 0 0,0 0 1 0 1,1.0070689335678842;97 99 376 983 1492,0 0 1 0 0,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 0 1 0 1,1 0 1 0 0,1.003586978060419;97 99 376 983 1492,0 0 1 0 1,1 0 0 0 1,1.002792021793569;97 99 376 983 1492,0 0 1 0 1,0 1 1 0 0,1.0047034931581988;97 99 376 983 1492,0 0 1 0 1,0 1 0 0 1,1.003790442834576;97 99 376 983 1492,0 0 1 0 1,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 0 1 0 1,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 0 1 1 0,1 0 1 0 0,1.0032139877683675;97 99 376 983 1492,0 0 1 1 0,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 0 1 1 0,0 1 1 0 0,1.0043423441000523;97 99 376 983 1492,0 0 1 1 0,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 0 1 1 0,0 0 1 0 1,1.0034745859203458;97 99 376 983 1492,0 0 1 1 0,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 0 1 1 1,1 0 1 0 0,1.0039445630868051;97 99 376 983 1492,0 0 1 1 1,1 0 0 0 1,1.0032635026045567;97 99 376 983 1492,0 0 1 1 1,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 0 1 1 1,0 1 1 0 0,1.004894455304795;97 99 376 983 1492,0 0 1 1 1,0 1 0 0 1,1.0041429748849706;97 99 376 983 1492,0 0 1 1 1,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 1 0 0 0,0 1 1 0 0,1.0079442981914501;97 99 376 983 1492,0 1 0 0 0,1 1 0 0 0,1.0068482678087436;97 99 376 983 1492,0 1 0 0 0,0 1 0 0 1,1.0068600717171399;97 99 376 983 1492,0 1 0 0 0,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 1 0 0 1,0 1 1 0 0,1.0032414759474275;97 99 376 983 1492,0 1 0 0 1,0 0 1 0 1,1.0026866000541168;97 99 376 983 1492,0 1 0 0 1,1 1 0 0 0,1.0026308891306848;97 99 376 983 1492,0 1 0 0 1,1 0 0 0 1,1.0020910349893248;97 99 376 983 1492,0 1 0 0 1,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 1 0 0 1,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 1 0 1 0,0 1 1 0 0,1.0035033593920117;97 99 376 983 1492,0 1 0 1 0,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 1 0 1 0,1 1 0 0 0,1.0026209208251256;97 99 376 983 1492,0 1 0 1 0,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 1 0 1 0,0 1 0 0 1,1.0025087908183743;97 99 376 983 1492,0 1 0 1 0,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 1 0 1 1,0 1 1 0 0,1.0038052891514484;97 99 376 983 1492,0 1 0 1 1,0 0 1 0 1,1.0036520818518697;97 99 376 983 1492,0 1 0 1 1,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 1 0 1 1,1 1 0 0 0,1.002870624967062;97 99 376 983 1492,0 1 0 1 1,1 0 0 0 1,1.0027210554994777;97 99 376 983 1492,0 1 0 1 1,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 1 1 0 0,1 0 1 0 0,1.003978985790662;97 99 376 983 1492,0 1 1 0 0,1 1 0 0 0,1.0038378850062344;97 99 376 983 1492,0 1 1 0 0,0 0 1 0 1,1.0044037727347472;97 99 376 983 1492,0 1 1 0 0,0 1 0 0 1,1.0042713497923683;97 99 376 983 1492,0 1 1 0 0,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 1 1 0 0,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 1 1 0 1,1 0 1 0 0,1.0038903793881884;97 99 376 983 1492,0 1 1 0 1,1 1 0 0 0,1.0033199287965795;97 99 376 983 1492,0 1 1 0 1,1 0 0 0 1,1.002651261922098;97 99 376 983 1492,0 1 1 0 1,0 0 1 1 0,1.117060160466075;97 99 376 983 1492,0 1 1 0 1,0 1 0 1 0,1.1168268071051084;97 99 376 983 1492,0 1 1 0 1,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 1 1 1 0,1 0 1 0 0,1.0036073125169556;97 99 376 983 1492,0 1 1 1 0,1 1 0 0 0,1.0028850591864278;97 99 376 983 1492,0 1 1 1 0,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 1 1 1 0,0 0 1 0 1,1.0037537021800766;97 99 376 983 1492,0 1 1 1 0,0 1 0 0 1,1.0030286597176985;97 99 376 983 1492,0 1 1 1 0,0 0 0 1 1,1.1167027557720863;97 99 376 983 1492,0 1 1 1 1,1 0 1 0 0,1.0085176994638878;97 99 376 983 1492,0 1 1 1 1,1 1 0 0 0,1.0063441503442319;97 99 376 983 1492,0 1 1 1 1,1 0 0 0 1,1.0062162995074526;97 99 376 983 1492,0 1 1 1 1,1 0 0 1 0,1.116576988863454;97 99 376 983 1492,0 0 0 0 0,1 0 0 0 0,1.0029396434451396;97 99 376 983 1492,0 0 0 0 0,0 1 0 0 0,1.004144355748388;97 99 376 983 1492,0 0 0 0 0,0 0 0 0 1,1.0032369642965935;97 99 376 983 1492,0 0 0 0 0,0 0 0 1 0,1.1165410635509911;97 99 376 983 1492,0 0 0 0 0,0 0 1 0 0,1.0046774274532246;
