1,0,1,0;
50 2396,0 0,1 0,0;50 2396,0 0,0 1,0;
55 2388,0 0,1 0,0;55 2388,0 0,0 1,0;
59 2389,0 0,1 0,0;59 2389,0 0,0 1,0;
163 2581,0 0,1 0,0;163 2581,0 0,0 1,0;
192 318,0 0,1 0,0;192 318,0 0,0 1,0;
322 2898,0 0,1 0,0;322 2898,0 0,0 1,0;
370 2571,0 0,1 0,0;370 2571,0 0,0 1,0;
374 377,0 0,1 0,0;374 377,0 0,0 1,0;
381 384,0 0,1 0,0;381 384,0 0,0 1,0;
447 2698,0 0,1 0,0;447 2698,0 0,0 1,0;
460 2673,0 0,1 0,0;460 2673,0 0,0 1,0;
468 2671,0 0,1 0,0;468 2671,0 0,0 1,0;
475 1079,0 0,1 0,0;475 1079,0 0,0 1,0;
476 2681,0 0,1 0,0;476 2681,0 0,0 1,0;
610 2564,0 0,1 0,0;610 2564,0 0,0 1,0;
720 2784,0 0,1 0,0;720 2784,0 0,0 1,0;
741 2752,0 0,1 0,0;741 2752,0 0,0 1,0;
897 2631,0 0,1 0,0;897 2631,0 0,0 1,0;
1140 1143,0 0,1 0,0;1140 1143,0 0,0 1,0;
1151 2790,0 0,1 0,0;1151 2790,0 0,0 1,0;
1160 2495,0 0,1 0,0;1160 2495,0 0,0 1,0;
1190 2882,0 0,1 0,0;1190 2882,0 0,0 1,0;
1193 1197,0 0,1 0,0;1193 1197,0 0,0 1,0;
1194 2872,0 0,1 0,0;1194 2872,0 0,0 1,0;
1404 2732,0 0,1 0,0;1404 2732,0 0,0 1,0;
1445 2556,0 0,1 0,0;1445 2556,0 0,0 1,0;
1448 2557,0 0,1 0,0;1448 2557,0 0,0 1,0;
1467 1470,0 0,1 0,0;1467 1470,0 0,0 1,0;
1496 2322,0 0,1 0,0;1496 2322,0 0,0 1,0;
1699 2791,0 0,1 0,0;1699 2791,0 0,0 1,0;
2230 2479,0 0,1 0,0;2230 2479,0 0,0 1,0;
2295 2302,0 0,1 0,0;2295 2302,0 0,0 1,0;
2298 2301,0 0,1 0,0;2298 2301,0 0,0 1,0;
2397 2415,0 0,1 0,0;2397 2415,0 0,0 1,0;
2510 2520,0 0,1 0,0;2510 2520,0 0,0 1,0;
2616 2617,0 0,1 0,0;2616 2617,0 0,0 1,0;
2674 2676,0 0,1 0,0;2674 2676,0 0,0 1,0;
2675 2686,0 0,1 0,0;2675 2686,0 0,0 1,0;
2733 2735,0 0,1 0,0;2733 2735,0 0,0 1,0;
2734 2736,0 0,1 0,0;2734 2736,0 0,0 1,0;
2760 2764,0 0,1 0,0;2760 2764,0 0,0 1,0;
2799 2801,0 0,1 0,0;2799 2801,0 0,0 1,0;
2800 2804,0 0,1 0,0;2800 2804,0 0,0 1,0;
2812 2813,0 0,1 0,0;2812 2813,0 0,0 1,0;
2817 2818,0 0,1 0,0;2817 2818,0 0,0 1,0;
2866 2869,0 0,1 0,0;2866 2869,0 0,0 1,0;
2867 2877,0 0,1 0,0;2867 2877,0 0,0 1,0;
2868 2883,0 0,1 0,0;2868 2883,0 0,0 1,0;
2891 2899,0 0,1 0,0;2891 2899,0 0,0 1,0;
