1,0,1,0;
344 7768,0 0,1 0,0;344 7768,0 0,0 1,0;
2029 7768,0 0,1 0,0;2029 7768,0 0,0 1,0;
2029,0,1,0;
345 2030,0 0,1 0,0;345 2030,0 0,0 1,0;
2030,0,1,0;
353 7769,0 0,1 0,0;353 7769,0 0,0 1,0;
7769 7770,0 0,1 0,0;7769 7770,0 0,0 1,0;
7770 7771,0 0,1 0,0;7770 7771,0 0,0 1,0;
7771 7772,0 0,1 0,0;7771 7772,0 0,0 1,0;
7772 7773,0 0,1 0,0;7772 7773,0 0,0 1,0;
7773 7774,0 0,1 0,0;7773 7774,0 0,0 1,0;
7774 7775,0 0,1 0,0;7774 7775,0 0,0 1,0;
2032 7775,0 0,1 0,0;2032 7775,0 0,0 1,0;
2032,0,1,0;
756 7776,0 0,1 0,0;756 7776,0 0,0 1,0;
7776 7777,0 0,1 0,0;7776 7777,0 0,0 1,0;
7777 7778,0 0,1 0,0;7777 7778,0 0,0 1,0;
7778 7779,0 0,1 0,0;7778 7779,0 0,0 1,0;
7779 7780,0 0,1 0,0;7779 7780,0 0,0 1,0;
7780 7781,0 0,1 0,0;7780 7781,0 0,0 1,0;
2034 7781,0 0,1 0,0;2034 7781,0 0,0 1,0;
2034 2035 2036,0 1 2,1 1 1,1.0082614470797244;2034 2035 2036,0 0 1,1 0 1,1.0026296254316935;2034 2035 2036,0 0 1,0 1 1,1.0022469693170206;2034 2035 2036,0 1 0,1 1 0,1.0031466177262762;2034 2035 2036,0 1 0,0 1 1,1.0024627608197911;2034 2035 2036,0 1 1,1 1 0,1.0044639680618885;2034 2035 2036,0 1 1,1 0 1,1.0039675264087984;2034 2035 2036,0 0 0,1 0 0,1.0028248600556824;2034 2035 2036,0 0 0,0 1 0,1.00235764087033;2034 2035 2036,0 0 0,0 0 1,1.0016047830116892;
906 2035,0 0,1 0,0;906 2035,0 0,0 1,0;
907 7782,0 0,1 0,0;907 7782,0 0,0 1,0;
7782 7783,0 0,1 0,0;7782 7783,0 0,0 1,0;
7783 7784,0 0,1 0,0;7783 7784,0 0,0 1,0;
7784 7785,0 0,1 0,0;7784 7785,0 0,0 1,0;
2038 7785,0 0,1 0,0;2038 7785,0 0,0 1,0;
2038,0,1,0;
1202 7786,0 0,1 0,0;1202 7786,0 0,0 1,0;
7786 7787,0 0,1 0,0;7786 7787,0 0,0 1,0;
7787 7788,0 0,1 0,0;7787 7788,0 0,0 1,0;
7788 7789,0 0,1 0,0;7788 7789,0 0,0 1,0;
7789 7790,0 0,1 0,0;7789 7790,0 0,0 1,0;
7790 7791,0 0,1 0,0;7790 7791,0 0,0 1,0;
7791 7792,0 0,1 0,0;7791 7792,0 0,0 1,0;
2040 7792,0 0,1 0,0;2040 7792,0 0,0 1,0;
2040,0,1,0;
1205 7793,0 0,1 0,0;1205 7793,0 0,0 1,0;
7793 7794,0 0,1 0,0;7793 7794,0 0,0 1,0;
2042 7794,0 0,1 0,0;2042 7794,0 0,0 1,0;
2042 2043 2044,0 1 2,1 1 1,1.0736198425846504;2042 2043 2044,0 0 1,1 0 1,1.0736198425846504;2042 2043 2044,0 0 1,0 1 1,1.0736198425846504;2042 2043 2044,0 1 0,1 1 0,1.0736198425846504;2042 2043 2044,0 1 0,0 1 1,1.0736198425846504;2042 2043 2044,0 1 1,1 1 0,1.0736198425846504;2042 2043 2044,0 1 1,1 0 1,1.0736198425846504;2042 2043 2044,0 0 0,1 0 0,1.0736198425846504;2042 2043 2044,0 0 0,0 1 0,1.0736198425846504;2042 2043 2044,0 0 0,0 0 1,1.0736198425846504;
2045,0,1,0;
2043 7795,0 0,1 0,0;2043 7795,0 0,0 1,0;
7795 7796,0 0,1 0,0;7795 7796,0 0,0 1,0;
2047 7796,0 0,1 0,0;2047 7796,0 0,0 1,0;
2047,0,1,0;
1211 2048,0 0,1 0,0;1211 2048,0 0,0 1,0;
2048 2049 2050,0 1 2,1 1 1,1.0736198425846504;2048 2049 2050,0 0 1,1 0 1,1.0736198425846504;2048 2049 2050,0 0 1,0 1 1,1.0736198425846504;2048 2049 2050,0 1 0,1 1 0,1.0736198425846504;2048 2049 2050,0 1 0,0 1 1,1.0736198425846504;2048 2049 2050,0 1 1,1 1 0,1.0736198425846504;2048 2049 2050,0 1 1,1 0 1,1.0736198425846504;2048 2049 2050,0 0 0,1 0 0,1.0736198425846504;2048 2049 2050,0 0 0,0 1 0,1.0736198425846504;2048 2049 2050,0 0 0,0 0 1,1.0736198425846504;
2049 7797,0 0,1 0,0;2049 7797,0 0,0 1,0;
7797 7798,0 0,1 0,0;7797 7798,0 0,0 1,0;
7798 7799,0 0,1 0,0;7798 7799,0 0,0 1,0;
2052 7799,0 0,1 0,0;2052 7799,0 0,0 1,0;
2052,0,1,0;
1215 7800,0 0,1 0,0;1215 7800,0 0,0 1,0;
7800 7801,0 0,1 0,0;7800 7801,0 0,0 1,0;
7801 7802,0 0,1 0,0;7801 7802,0 0,0 1,0;
2054 7802,0 0,1 0,0;2054 7802,0 0,0 1,0;
2054,0,1,0;
921 1206,0 0,1 0,0;921 1206,0 0,0 1,0;
2036 7803,0 0,1 0,0;2036 7803,0 0,0 1,0;
2056 7803,0 0,1 0,0;2056 7803,0 0,0 1,0;
2058 7804,0 0,1 0,0;2058 7804,0 0,0 1,0;
2059 7804,0 0,1 0,0;2059 7804,0 0,0 1,0;
2059,0,1,0;
908 910 2056 2058,0 1 2 3,1 1 1 1,1.0740694600931158;908 910 2056 2058,0 0 1 2,1 0 1 1,1.0740039661412364;908 910 2056 2058,0 0 1 2,0 1 1 1,1.0738788690105965;908 910 2056 2058,0 1 0 2,0 1 1 1,1.0738788690105965;908 910 2056 2058,0 1 0 2,1 1 0 1,1.0738759276190488;908 910 2056 2058,0 1 1 2,1 0 1 1,1.0740039661412364;908 910 2056 2058,0 1 1 2,1 1 0 1,1.0738759276190488;908 910 2056 2058,0 0 0 1,0 0 1 1,1.0738133750587173;908 910 2056 2058,0 0 0 1,1 0 0 1,1.0738104336671697;908 910 2056 2058,0 0 0 1,0 1 0 1,1.0736853365365298;908 910 2056 2058,0 1 2 0,0 1 1 1,1.0738788690105965;908 910 2056 2058,0 1 2 0,1 1 1 0,1.004102749120017;908 910 2056 2058,0 1 2 1,1 0 1 1,1.0740039661412364;908 910 2056 2058,0 1 2 1,1 1 1 0,1.0050599478111082;908 910 2056 2058,0 1 2 2,1 1 1 0,1.0037993202983837;908 910 2056 2058,0 1 2 2,1 1 0 1,1.0738759276190488;908 910 2056 2058,0 0 1 0,0 0 1 1,1.0738133750587173;908 910 2056 2058,0 0 1 0,1 0 1 0,1.0043653457395536;908 910 2056 2058,0 0 1 0,0 1 1 0,1.003380648266802;908 910 2056 2058,0 0 1 1,1 0 1 0,1.0015672187888311;908 910 2056 2058,0 0 1 1,1 0 0 1,1.0738104336671697;908 910 2056 2058,0 0 1 1,0 1 1 0,1.0010941799723976;908 910 2056 2058,0 0 1 1,0 1 0 1,1.0736853365365298;908 910 2056 2058,0 1 0 0,0 1 1 0,1.0033791140392654;908 910 2056 2058,0 1 0 0,0 1 0 1,1.0736853365365298;908 910 2056 2058,0 1 0 0,1 1 0 0,1.0042547369600727;908 910 2056 2058,0 1 0 1,0 0 1 1,1.0738133750587173;908 910 2056 2058,0 1 0 1,0 1 1 0,1.0023034359514849;908 910 2056 2058,0 1 0 1,1 0 0 1,1.0738104336671697;908 910 2056 2058,0 1 0 1,1 1 0 0,1.002353106818432;908 910 2056 2058,0 1 1 0,0 0 1 1,1.0738133750587173;908 910 2056 2058,0 1 1 0,0 1 0 1,1.0736853365365298;908 910 2056 2058,0 1 1 0,1 0 1 0,1.0019570489395888;908 910 2056 2058,0 1 1 0,1 1 0 0,1.0014522207287548;908 910 2056 2058,0 1 1 1,1 0 1 0,1.0043653457395536;908 910 2056 2058,0 1 1 1,1 0 0 1,1.0738104336671697;908 910 2056 2058,0 1 1 1,1 1 0 0,1.0032427338021697;908 910 2056 2058,0 0 0 0,0 0 1 0,1.0022716934460487;908 910 2056 2058,0 0 0 0,0 0 0 1,1.0736198425846504;908 910 2056 2058,0 0 0 0,1 0 0 0,1.0024466720938379;908 910 2056 2058,0 0 0 0,0 1 0 0,1.001649245176958;
2050 2060,0 0,1 0,0;2050 2060,0 0,0 1,0;
2060,0,1,0;
6032 7805,0 0,1 0,0;6032 7805,0 0,0 1,0;
2061 7805,0 0,1 0,0;2061 7805,0 0,0 1,0;
2061,0,1,0;
1320 7806,0 0,1 0,0;1320 7806,0 0,0 1,0;
2063 7806,0 0,1 0,0;2063 7806,0 0,0 1,0;
2063,0,1,0;
1015 7807,0 0,1 0,0;1015 7807,0 0,0 1,0;
7807 7808,0 0,1 0,0;7807 7808,0 0,0 1,0;
7808 7809,0 0,1 0,0;7808 7809,0 0,0 1,0;
7809 7810,0 0,1 0,0;7809 7810,0 0,0 1,0;
7810 7811,0 0,1 0,0;7810 7811,0 0,0 1,0;
7811 7812,0 0,1 0,0;7811 7812,0 0,0 1,0;
2065 7812,0 0,1 0,0;2065 7812,0 0,0 1,0;
2065,0,1,0;
1019 7813,0 0,1 0,0;1019 7813,0 0,0 1,0;
7813 7814,0 0,1 0,0;7813 7814,0 0,0 1,0;
7814 7815,0 0,1 0,0;7814 7815,0 0,0 1,0;
7815 7816,0 0,1 0,0;7815 7816,0 0,0 1,0;
7816 7817,0 0,1 0,0;7816 7817,0 0,0 1,0;
7817 7818,0 0,1 0,0;7817 7818,0 0,0 1,0;
7818 7819,0 0,1 0,0;7818 7819,0 0,0 1,0;
7819 7820,0 0,1 0,0;7819 7820,0 0,0 1,0;
2067 7820,0 0,1 0,0;2067 7820,0 0,0 1,0;
2067,0,1,0;
1023 7821,0 0,1 0,0;1023 7821,0 0,0 1,0;
7821 7822,0 0,1 0,0;7821 7822,0 0,0 1,0;
7822 7823,0 0,1 0,0;7822 7823,0 0,0 1,0;
7823 7824,0 0,1 0,0;7823 7824,0 0,0 1,0;
7824 7825,0 0,1 0,0;7824 7825,0 0,0 1,0;
2069 7825,0 0,1 0,0;2069 7825,0 0,0 1,0;
2069,0,1,0;
1339 7826,0 0,1 0,0;1339 7826,0 0,0 1,0;
7826 7827,0 0,1 0,0;7826 7827,0 0,0 1,0;
7827 7828,0 0,1 0,0;7827 7828,0 0,0 1,0;
7828 7829,0 0,1 0,0;7828 7829,0 0,0 1,0;
7829 7830,0 0,1 0,0;7829 7830,0 0,0 1,0;
7830 7831,0 0,1 0,0;7830 7831,0 0,0 1,0;
1030 7831,0 0,1 0,0;1030 7831,0 0,0 1,0;
1031 2071,0 0,1 0,0;1031 2071,0 0,0 1,0;
2071 2072 2073,0 1 2,1 1 1,1.0736198425846504;2071 2072 2073,0 0 1,0 1 1,1.0736198425846504;2071 2072 2073,0 0 1,1 0 1,1.0736198425846504;2071 2072 2073,0 1 0,0 1 1,1.0736198425846504;2071 2072 2073,0 1 0,1 1 0,1.0736198425846504;2071 2072 2073,0 1 1,1 1 0,1.0736198425846504;2071 2072 2073,0 1 1,1 0 1,1.0736198425846504;2071 2072 2073,0 0 0,0 1 0,1.0736198425846504;2071 2072 2073,0 0 0,0 0 1,1.0736198425846504;2071 2072 2073,0 0 0,1 0 0,1.0736198425846504;
2072 7832,0 0,1 0,0;2072 7832,0 0,0 1,0;
7832 7833,0 0,1 0,0;7832 7833,0 0,0 1,0;
2075 7833,0 0,1 0,0;2075 7833,0 0,0 1,0;
2075,0,1,0;
2073 7834,0 0,1 0,0;2073 7834,0 0,0 1,0;
2077 7834,0 0,1 0,0;2077 7834,0 0,0 1,0;
2077,0,1,0;
975 7835,0 0,1 0,0;975 7835,0 0,0 1,0;
7835 7836,0 0,1 0,0;7835 7836,0 0,0 1,0;
7836 7837,0 0,1 0,0;7836 7837,0 0,0 1,0;
7837 7838,0 0,1 0,0;7837 7838,0 0,0 1,0;
7838 7839,0 0,1 0,0;7838 7839,0 0,0 1,0;
7839 7840,0 0,1 0,0;7839 7840,0 0,0 1,0;
2079 7840,0 0,1 0,0;2079 7840,0 0,0 1,0;
2079,0,1,0;
1026 7841,0 0,1 0,0;1026 7841,0 0,0 1,0;
7841 7842,0 0,1 0,0;7841 7842,0 0,0 1,0;
7842 7843,0 0,1 0,0;7842 7843,0 0,0 1,0;
7843 7844,0 0,1 0,0;7843 7844,0 0,0 1,0;
1344 7844,0 0,1 0,0;1344 7844,0 0,0 1,0;
6081 7845,0 0,1 0,0;6081 7845,0 0,0 1,0;
7845 7846,0 0,1 0,0;7845 7846,0 0,0 1,0;
7846 7847,0 0,1 0,0;7846 7847,0 0,0 1,0;
2081 7847,0 0,1 0,0;2081 7847,0 0,0 1,0;
2081,0,1,0;
418 7848,0 0,1 0,0;418 7848,0 0,0 1,0;
7848 7849,0 0,1 0,0;7848 7849,0 0,0 1,0;
7849 7850,0 0,1 0,0;7849 7850,0 0,0 1,0;
2083 7850,0 0,1 0,0;2083 7850,0 0,0 1,0;
2083 2084 2085,0 1 2,1 1 1,1.0736198425846504;2083 2084 2085,0 0 1,1 0 1,1.0736198425846504;2083 2084 2085,0 0 1,0 1 1,1.0736198425846504;2083 2084 2085,0 1 0,1 1 0,1.0736198425846504;2083 2084 2085,0 1 0,0 1 1,1.0736198425846504;2083 2084 2085,0 1 1,1 1 0,1.0736198425846504;2083 2084 2085,0 1 1,1 0 1,1.0736198425846504;2083 2084 2085,0 0 0,1 0 0,1.0736198425846504;2083 2084 2085,0 0 0,0 1 0,1.0736198425846504;2083 2084 2085,0 0 0,0 0 1,1.0736198425846504;
2084 7851,0 0,1 0,0;2084 7851,0 0,0 1,0;
7851 7852,0 0,1 0,0;7851 7852,0 0,0 1,0;
7852 7853,0 0,1 0,0;7852 7853,0 0,0 1,0;
2087 7853,0 0,1 0,0;2087 7853,0 0,0 1,0;
2087,0,1,0;
2085 7854,0 0,1 0,0;2085 7854,0 0,0 1,0;
7854 7855,0 0,1 0,0;7854 7855,0 0,0 1,0;
7855 7856,0 0,1 0,0;7855 7856,0 0,0 1,0;
2089 7856,0 0,1 0,0;2089 7856,0 0,0 1,0;
2089,0,1,0;
2090 2091 2092,0 1 2,1 1 1,1.0736198425846504;2090 2091 2092,0 0 1,1 0 1,1.0736198425846504;2090 2091 2092,0 0 1,0 1 1,1.0736198425846504;2090 2091 2092,0 1 0,1 1 0,1.0736198425846504;2090 2091 2092,0 1 0,0 1 1,1.0736198425846504;2090 2091 2092,0 1 1,1 1 0,1.0736198425846504;2090 2091 2092,0 1 1,1 0 1,1.0736198425846504;2090 2091 2092,0 0 0,1 0 0,1.0736198425846504;2090 2091 2092,0 0 0,0 1 0,1.0736198425846504;2090 2091 2092,0 0 0,0 0 1,1.0736198425846504;
2093,0,1,0;
2090 2094,0 0,1 0,0;2090 2094,0 0,0 1,0;
2094,0,1,0;
4936 7857,0 0,1 0,0;4936 7857,0 0,0 1,0;
7857 7858,0 0,1 0,0;7857 7858,0 0,0 1,0;
2095 7858,0 0,1 0,0;2095 7858,0 0,0 1,0;
2095,0,1,0;
1391 7859,0 0,1 0,0;1391 7859,0 0,0 1,0;
7859 7860,0 0,1 0,0;7859 7860,0 0,0 1,0;
7860 7861,0 0,1 0,0;7860 7861,0 0,0 1,0;
2097 7861,0 0,1 0,0;2097 7861,0 0,0 1,0;
2097,0,1,0;
454 7862,0 0,1 0,0;454 7862,0 0,0 1,0;
2099 7862,0 0,1 0,0;2099 7862,0 0,0 1,0;
2099 2100 2101,0 1 2,1 1 1,1.0738225865148385;2099 2100 2101,0 0 1,1 0 1,1.0736587061316996;2099 2100 2101,0 0 1,0 1 1,1.0737837229677896;2099 2100 2101,0 1 0,1 1 0,1.0026024676891594;2099 2100 2101,0 1 0,0 1 1,1.0737837229677896;2099 2100 2101,0 1 1,1 1 0,1.0036687504593935;2099 2100 2101,0 1 1,1 0 1,1.0736587061316996;2099 2100 2101,0 0 0,1 0 0,1.0017871634605344;2099 2100 2101,0 0 0,0 1 0,1.0022975504630007;2099 2100 2101,0 0 0,0 0 1,1.0736198425846504;
2100 7863,0 0,1 0,0;2100 7863,0 0,0 1,0;
2103 7863,0 0,1 0,0;2103 7863,0 0,0 1,0;
2103 2104 2105 2106,0 1 2 3,1 1 1 1,1.0739047758468256;2103 2104 2105 2106,0 0 1 2,0 1 1 1,1.0738880454108055;2103 2104 2105 2106,0 0 1 2,1 0 1 1,1.0739047758468256;2103 2104 2105 2106,0 1 0 2,0 1 1 1,1.0738880454108055;2103 2104 2105 2106,0 1 0 2,1 1 0 1,1.0736365730206705;2103 2104 2105 2106,0 1 1 2,1 1 0 1,1.0736365730206705;2103 2104 2105 2106,0 1 1 2,1 0 1 1,1.0739047758468256;2103 2104 2105 2106,0 0 0 1,0 1 0 1,1.0736198425846504;2103 2104 2105 2106,0 0 0 1,0 0 1 1,1.0738880454108055;2103 2104 2105 2106,0 0 0 1,1 0 0 1,1.0736365730206705;2103 2104 2105 2106,0 1 2 0,0 1 1 1,1.0738880454108055;2103 2104 2105 2106,0 1 2 0,1 1 1 0,1.0739047758468256;2103 2104 2105 2106,0 1 2 1,1 1 1 0,1.0739047758468256;2103 2104 2105 2106,0 1 2 1,1 0 1 1,1.0739047758468256;2103 2104 2105 2106,0 1 2 2,1 1 1 0,1.0739047758468256;2103 2104 2105 2106,0 1 2 2,1 1 0 1,1.0736365730206705;2103 2104 2105 2106,0 0 1 0,0 1 1 0,1.0738880454108055;2103 2104 2105 2106,0 0 1 0,0 0 1 1,1.0738880454108055;2103 2104 2105 2106,0 0 1 0,1 0 1 0,1.0033265068493722;2103 2104 2105 2106,0 0 1 1,0 1 1 0,1.0738880454108055;2103 2104 2105 2106,0 0 1 1,0 1 0 1,1.0736198425846504;2103 2104 2105 2106,0 0 1 1,1 0 1 0,1.0011387107813268;2103 2104 2105 2106,0 0 1 1,1 0 0 1,1.0736365730206705;2103 2104 2105 2106,0 1 0 0,0 1 1 0,1.0738880454108055;2103 2104 2105 2106,0 1 0 0,0 1 0 1,1.0736198425846504;2103 2104 2105 2106,0 1 0 0,1 1 0 0,1.0736365730206705;2103 2104 2105 2106,0 1 0 1,0 1 1 0,1.0738880454108055;2103 2104 2105 2106,0 1 0 1,0 0 1 1,1.0738880454108055;2103 2104 2105 2106,0 1 0 1,1 1 0 0,1.0736365730206705;2103 2104 2105 2106,0 1 0 1,1 0 0 1,1.0736365730206705;2103 2104 2105 2106,0 1 1 0,0 1 0 1,1.0736198425846504;2103 2104 2105 2106,0 1 1 0,0 0 1 1,1.0738880454108055;2103 2104 2105 2106,0 1 1 0,1 1 0 0,1.0736365730206705;2103 2104 2105 2106,0 1 1 0,1 0 1 0,1.001929114138294;2103 2104 2105 2106,0 1 1 1,1 1 0 0,1.0736365730206705;2103 2104 2105 2106,0 1 1 1,1 0 1 0,1.0033265068493722;2103 2104 2105 2106,0 1 1 1,1 0 0 1,1.0736365730206705;2103 2104 2105 2106,0 0 0 0,0 1 0 0,1.0736198425846504;2103 2104 2105 2106,0 0 0 0,0 0 1 0,1.0020399441884804;2103 2104 2105 2106,0 0 0 0,0 0 0 1,1.0736198425846504;2103 2104 2105 2106,0 0 0 0,1 0 0 0,1.0012294161132644;
2104 7864,0 0,1 0,0;2104 7864,0 0,0 1,0;
7864 7865,0 0,1 0,0;7864 7865,0 0,0 1,0;
2108 7865,0 0,1 0,0;2108 7865,0 0,0 1,0;
2108,0,1,0;
2101 7866,0 0,1 0,0;2101 7866,0 0,0 1,0;
7866 7867,0 0,1 0,0;7866 7867,0 0,0 1,0;
2110 7867,0 0,1 0,0;2110 7867,0 0,0 1,0;
2110 2111 2112,0 1 2,1 1 1,1.0736198425846504;2110 2111 2112,0 0 1,1 0 1,1.0736198425846504;2110 2111 2112,0 0 1,0 1 1,1.0736198425846504;2110 2111 2112,0 1 0,0 1 1,1.0736198425846504;2110 2111 2112,0 1 0,1 1 0,1.0736198425846504;2110 2111 2112,0 1 1,1 0 1,1.0736198425846504;2110 2111 2112,0 1 1,1 1 0,1.0736198425846504;2110 2111 2112,0 0 0,0 0 1,1.0736198425846504;2110 2111 2112,0 0 0,1 0 0,1.0736198425846504;2110 2111 2112,0 0 0,0 1 0,1.0736198425846504;
2111 7868,0 0,1 0,0;2111 7868,0 0,0 1,0;
2114 7868,0 0,1 0,0;2114 7868,0 0,0 1,0;
2114,0,1,0;
285 7869,0 0,1 0,0;285 7869,0 0,0 1,0;
7869 7870,0 0,1 0,0;7869 7870,0 0,0 1,0;
7870 7871,0 0,1 0,0;7870 7871,0 0,0 1,0;
7871 7872,0 0,1 0,0;7871 7872,0 0,0 1,0;
2105 7872,0 0,1 0,0;2105 7872,0 0,0 1,0;
2106 7873,0 0,1 0,0;2106 7873,0 0,0 1,0;
7873 7874,0 0,1 0,0;7873 7874,0 0,0 1,0;
7874 7875,0 0,1 0,0;7874 7875,0 0,0 1,0;
2117 7875,0 0,1 0,0;2117 7875,0 0,0 1,0;
2117,0,1,0;
1282 7876,0 0,1 0,0;1282 7876,0 0,0 1,0;
7876 7877,0 0,1 0,0;7876 7877,0 0,0 1,0;
7877 7878,0 0,1 0,0;7877 7878,0 0,0 1,0;
2119 7878,0 0,1 0,0;2119 7878,0 0,0 1,0;
2119,0,1,0;
2120 2121 2122,0 1 2,1 1 1,1.0736198425846504;2120 2121 2122,0 0 1,1 0 1,1.0736198425846504;2120 2121 2122,0 0 1,0 1 1,1.0736198425846504;2120 2121 2122,0 1 0,1 1 0,1.0736198425846504;2120 2121 2122,0 1 0,0 1 1,1.0736198425846504;2120 2121 2122,0 1 1,1 1 0,1.0736198425846504;2120 2121 2122,0 1 1,1 0 1,1.0736198425846504;2120 2121 2122,0 0 0,1 0 0,1.0736198425846504;2120 2121 2122,0 0 0,0 1 0,1.0736198425846504;2120 2121 2122,0 0 0,0 0 1,1.0736198425846504;
2120 7879,0 0,1 0,0;2120 7879,0 0,0 1,0;
7879 7880,0 0,1 0,0;7879 7880,0 0,0 1,0;
7880 7881,0 0,1 0,0;7880 7881,0 0,0 1,0;
7881 7882,0 0,1 0,0;7881 7882,0 0,0 1,0;
2124 7882,0 0,1 0,0;2124 7882,0 0,0 1,0;
2124,0,1,0;
2121 7883,0 0,1 0,0;2121 7883,0 0,0 1,0;
2126 7883,0 0,1 0,0;2126 7883,0 0,0 1,0;
2126,0,1,0;
1147 7884,0 0,1 0,0;1147 7884,0 0,0 1,0;
7884 7885,0 0,1 0,0;7884 7885,0 0,0 1,0;
7885 7886,0 0,1 0,0;7885 7886,0 0,0 1,0;
2128 7886,0 0,1 0,0;2128 7886,0 0,0 1,0;
2128,0,1,0;
2112 7887,0 0,1 0,0;2112 7887,0 0,0 1,0;
2130 7887,0 0,1 0,0;2130 7887,0 0,0 1,0;
2130,0,1,0;
1434 7888,0 0,1 0,0;1434 7888,0 0,0 1,0;
7888 7889,0 0,1 0,0;7888 7889,0 0,0 1,0;
7889 7890,0 0,1 0,0;7889 7890,0 0,0 1,0;
7890 7891,0 0,1 0,0;7890 7891,0 0,0 1,0;
7891 7892,0 0,1 0,0;7891 7892,0 0,0 1,0;
7892 7893,0 0,1 0,0;7892 7893,0 0,0 1,0;
2132 7893,0 0,1 0,0;2132 7893,0 0,0 1,0;
2132 2133 2134,0 1 2,1 1 1,1.0736198425846504;2132 2133 2134,0 0 1,1 0 1,1.0736198425846504;2132 2133 2134,0 0 1,0 1 1,1.0736198425846504;2132 2133 2134,0 1 0,1 1 0,1.0736198425846504;2132 2133 2134,0 1 0,0 1 1,1.0736198425846504;2132 2133 2134,0 1 1,1 1 0,1.0736198425846504;2132 2133 2134,0 1 1,1 0 1,1.0736198425846504;2132 2133 2134,0 0 0,1 0 0,1.0736198425846504;2132 2133 2134,0 0 0,0 1 0,1.0736198425846504;2132 2133 2134,0 0 0,0 0 1,1.0736198425846504;
2133 2135,0 0,1 0,0;2133 2135,0 0,0 1,0;
2135,0,1,0;
2134 7894,0 0,1 0,0;2134 7894,0 0,0 1,0;
2137 7894,0 0,1 0,0;2137 7894,0 0,0 1,0;
2137,0,1,0;
4255 7895,0 0,1 0,0;4255 7895,0 0,0 1,0;
7895 7896,0 0,1 0,0;7895 7896,0 0,0 1,0;
7896 7897,0 0,1 0,0;7896 7897,0 0,0 1,0;
7897 7898,0 0,1 0,0;7897 7898,0 0,0 1,0;
446 7898,0 0,1 0,0;446 7898,0 0,0 1,0;
2138 2139 2140,0 1 2,1 1 1,1.0736198425846504;2138 2139 2140,0 0 1,1 0 1,1.0736198425846504;2138 2139 2140,0 0 1,0 1 1,1.0736198425846504;2138 2139 2140,0 1 0,1 1 0,1.0736198425846504;2138 2139 2140,0 1 0,0 1 1,1.0736198425846504;2138 2139 2140,0 1 1,1 1 0,1.0736198425846504;2138 2139 2140,0 1 1,1 0 1,1.0736198425846504;2138 2139 2140,0 0 0,1 0 0,1.0736198425846504;2138 2139 2140,0 0 0,0 1 0,1.0736198425846504;2138 2139 2140,0 0 0,0 0 1,1.0736198425846504;
2138 2141,0 0,1 0,0;2138 2141,0 0,0 1,0;
2141,0,1,0;
2139 2142,0 0,1 0,0;2139 2142,0 0,0 1,0;
2142,0,1,0;
53 7899,0 0,1 0,0;53 7899,0 0,0 1,0;
7899 7900,0 0,1 0,0;7899 7900,0 0,0 1,0;
7900 7901,0 0,1 0,0;7900 7901,0 0,0 1,0;
7901 7902,0 0,1 0,0;7901 7902,0 0,0 1,0;
7902 7903,0 0,1 0,0;7902 7903,0 0,0 1,0;
7903 7904,0 0,1 0,0;7903 7904,0 0,0 1,0;
7904 7905,0 0,1 0,0;7904 7905,0 0,0 1,0;
7905 7906,0 0,1 0,0;7905 7906,0 0,0 1,0;
7906 7907,0 0,1 0,0;7906 7907,0 0,0 1,0;
7907 7908,0 0,1 0,0;7907 7908,0 0,0 1,0;
2144 7908,0 0,1 0,0;2144 7908,0 0,0 1,0;
2144 2145 2146,0 1 2,1 1 1,1.0736198425846504;2144 2145 2146,0 0 1,1 0 1,1.0736198425846504;2144 2145 2146,0 0 1,0 1 1,1.0736198425846504;2144 2145 2146,0 1 0,1 1 0,1.0736198425846504;2144 2145 2146,0 1 0,0 1 1,1.0736198425846504;2144 2145 2146,0 1 1,1 1 0,1.0736198425846504;2144 2145 2146,0 1 1,1 0 1,1.0736198425846504;2144 2145 2146,0 0 0,1 0 0,1.0736198425846504;2144 2145 2146,0 0 0,0 1 0,1.0736198425846504;2144 2145 2146,0 0 0,0 0 1,1.0736198425846504;
2145 7909,0 0,1 0,0;2145 7909,0 0,0 1,0;
7909 7910,0 0,1 0,0;7909 7910,0 0,0 1,0;
2148 7910,0 0,1 0,0;2148 7910,0 0,0 1,0;
2148,0,1,0;
2146 7911,0 0,1 0,0;2146 7911,0 0,0 1,0;
7911 7912,0 0,1 0,0;7911 7912,0 0,0 1,0;
2150 7912,0 0,1 0,0;2150 7912,0 0,0 1,0;
2150,0,1,0;
37 7913,0 0,1 0,0;37 7913,0 0,0 1,0;
7913 7914,0 0,1 0,0;7913 7914,0 0,0 1,0;
7914 7915,0 0,1 0,0;7914 7915,0 0,0 1,0;
7915 7916,0 0,1 0,0;7915 7916,0 0,0 1,0;
7916 7917,0 0,1 0,0;7916 7917,0 0,0 1,0;
7917 7918,0 0,1 0,0;7917 7918,0 0,0 1,0;
2152 7918,0 0,1 0,0;2152 7918,0 0,0 1,0;
