1,0,1,0;
69 70 71 72,0 1 2 3,1 1 1 1,1.0091023639266707;69 70 71 72,0 0 1 2,1 0 1 1,1.0042308630460666;69 70 71 72,0 0 1 2,0 1 1 1,1.0034110057421508;69 70 71 72,0 1 0 2,1 1 0 1,1.0056605991614898;69 70 71 72,0 1 0 2,0 1 1 1,1.0046944516551601;69 70 71 72,0 1 1 2,1 1 0 1,1.0046404574239085;69 70 71 72,0 1 1 2,1 0 1 1,1.0046406885820645;69 70 71 72,0 0 0 1,1 0 0 1,1.0059247552807105;69 70 71 72,0 0 0 1,0 1 0 1,1.0042454436970483;69 70 71 72,0 0 0 1,0 0 1 1,1.0026491384986997;69 70 71 72,0 1 2 0,0 1 1 1,1.0035939201950954;69 70 71 72,0 1 2 0,1 1 1 0,1.0039873820116214;69 70 71 72,0 1 2 1,1 0 1 1,1.0051749003610984;69 70 71 72,0 1 2 1,1 1 1 0,1.0045816297913956;69 70 71 72,0 1 2 2,1 1 0 1,1.004126093471843;69 70 71 72,0 1 2 2,1 1 1 0,1.0037364591261284;69 70 71 72,0 0 1 0,0 0 1 1,1.0036687742121606;69 70 71 72,0 0 1 0,1 0 1 0,1.0038173773144665;69 70 71 72,0 0 1 0,0 1 1 0,1.0027993393576509;69 70 71 72,0 0 1 1,1 0 0 1,1.0018291352157453;69 70 71 72,0 0 1 1,1 0 1 0,1.001611128626157;69 70 71 72,0 0 1 1,0 1 0 1,1.0010912190524404;69 70 71 72,0 0 1 1,0 1 1 0,1.0008819133513178;69 70 71 72,0 1 0 0,0 1 0 1,1.0042454436970483;69 70 71 72,0 1 0 0,1 1 0 0,1.0053058568742188;69 70 71 72,0 1 0 0,0 1 1 0,1.0028509458341042;69 70 71 72,0 1 0 1,1 0 0 1,1.0031728402814413;69 70 71 72,0 1 0 1,1 1 0 0,1.0027852589134996;69 70 71 72,0 1 0 1,0 0 1 1,1.0023639106895292;69 70 71 72,0 1 0 1,0 1 1 0,1.0020024077557814;69 70 71 72,0 1 1 0,0 1 0 1,1.0014558475186872;69 70 71 72,0 1 1 0,0 0 1 1,1.0014591188157655;69 70 71 72,0 1 1 0,1 1 0 0,1.001950001541724;69 70 71 72,0 1 1 0,1 0 1 0,1.0019534629181246;69 70 71 72,0 1 1 1,1 0 0 1,1.0047146058973755;69 70 71 72,0 1 1 1,1 1 0 0,1.0035933133991384;69 70 71 72,0 1 1 1,1 0 1 0,1.0038173773144665;69 70 71 72,0 0 0 0,0 0 0 1,1.0027791555317915;69 70 71 72,0 0 0 0,1 0 0 0,1.0032379907721871;69 70 71 72,0 0 0 0,0 1 0 0,1.0018793384060494;69 70 71 72,0 0 0 0,0 0 1 0,1.0014225100641547;
70 73,0 0,1 0,0;70 73,0 0,0 1,0;
73 74 75,0 1 2,1 1 1,1.0085242330455513;73 74 75,0 0 1,1 0 1,1.0025827538208159;73 74 75,0 0 1,0 1 1,1.0033291608405523;73 74 75,0 1 0,1 1 0,1.0028916070133411;73 74 75,0 1 0,0 1 1,1.0029217822312804;73 74 75,0 1 1,1 1 0,1.0031139093885357;73 74 75,0 1 1,1 0 1,1.0024464596942424;73 74 75,0 0 0,1 0 0,1.0012465982773004;73 74 75,0 0 0,0 1 0,1.0022561701426274;73 74 75,0 0 0,0 0 1,1.001305657076497;
76 77 78,0 1 2,1 1 1,1.0084341461623614;76 77 78,0 0 1,1 0 1,1.0023593348441031;76 77 78,0 0 1,0 1 1,1.0025103308540844;76 77 78,0 1 0,1 1 0,1.0044468962746753;76 77 78,0 1 0,0 1 1,1.0036913038767477;76 77 78,0 1 1,1 1 0,1.0038792932513125;76 77 78,0 1 1,1 0 1,1.0030635507095307;76 77 78,0 0 0,1 0 0,1.0021931330453862;76 77 78,0 0 0,0 1 0,1.0024639219614169;76 77 78,0 0 0,0 0 1,1.0014090215163118;
80 2566,0 0,1 0,0;80 2566,0 0,0 1,0;
2566 2567,0 0,1 0,0;2566 2567,0 0,0 1,0;
2567 2568,0 0,1 0,0;2567 2568,0 0,0 1,0;
2568 2569,0 0,1 0,0;2568 2569,0 0,0 1,0;
2569 2570,0 0,1 0,0;2569 2570,0 0,0 1,0;
2570 2571,0 0,1 0,0;2570 2571,0 0,0 1,0;
2571 2572,0 0,1 0,0;2571 2572,0 0,0 1,0;
2572 2573,0 0,1 0,0;2572 2573,0 0,0 1,0;
2573 2574,0 0,1 0,0;2573 2574,0 0,0 1,0;
2574 2575,0 0,1 0,0;2574 2575,0 0,0 1,0;
2575 2576,0 0,1 0,0;2575 2576,0 0,0 1,0;
2576 2577,0 0,1 0,0;2576 2577,0 0,0 1,0;
2577 2578,0 0,1 0,0;2577 2578,0 0,0 1,0;
2578 2579,0 0,1 0,0;2578 2579,0 0,0 1,0;
2579 2580,0 0,1 0,0;2579 2580,0 0,0 1,0;
2580 2581,0 0,1 0,0;2580 2581,0 0,0 1,0;
2581 2582,0 0,1 0,0;2581 2582,0 0,0 1,0;
2582 2583,0 0,1 0,0;2582 2583,0 0,0 1,0;
2583 2584,0 0,1 0,0;2583 2584,0 0,0 1,0;
2584 2585,0 0,1 0,0;2584 2585,0 0,0 1,0;
2585 2586,0 0,1 0,0;2585 2586,0 0,0 1,0;
2586 2587,0 0,1 0,0;2586 2587,0 0,0 1,0;
2587 2588,0 0,1 0,0;2587 2588,0 0,0 1,0;
2588 2589,0 0,1 0,0;2588 2589,0 0,0 1,0;
2589 2590,0 0,1 0,0;2589 2590,0 0,0 1,0;
2590 2591,0 0,1 0,0;2590 2591,0 0,0 1,0;
2591 2592,0 0,1 0,0;2591 2592,0 0,0 1,0;
2592 2593,0 0,1 0,0;2592 2593,0 0,0 1,0;
2593 2594,0 0,1 0,0;2593 2594,0 0,0 1,0;
2594 2595,0 0,1 0,0;2594 2595,0 0,0 1,0;
2595 2596,0 0,1 0,0;2595 2596,0 0,0 1,0;
2596 2597,0 0,1 0,0;2596 2597,0 0,0 1,0;
81 2597,0 0,1 0,0;81 2597,0 0,0 1,0;
81 82 83,0 1 2,1 1 1,1.0785018693243864;81 82 83,0 0 1,1 0 1,1.0784133454573186;81 82 83,0 0 1,0 1 1,1.0784888757104618;81 82 83,0 1 0,1 1 0,1.0028175227141771;81 82 83,0 1 0,0 1 1,1.0784888757104618;81 82 83,0 1 1,1 1 0,1.003302974466205;81 82 83,0 1 1,1 0 1,1.0784133454573186;81 82 83,0 0 0,1 0 0,1.0013187107679316;81 82 83,0 0 0,0 1 0,1.002043547966455;81 82 83,0 0 0,0 0 1,1.078400351843394;
82 2598,0 0,1 0,0;82 2598,0 0,0 1,0;
2598 2599,0 0,1 0,0;2598 2599,0 0,0 1,0;
85 2599,0 0,1 0,0;85 2599,0 0,0 1,0;
87 2600,0 0,1 0,0;87 2600,0 0,0 1,0;
2600 2601,0 0,1 0,0;2600 2601,0 0,0 1,0;
2601 2602,0 0,1 0,0;2601 2602,0 0,0 1,0;
2602 2603,0 0,1 0,0;2602 2603,0 0,0 1,0;
2603 2604,0 0,1 0,0;2603 2604,0 0,0 1,0;
2604 2605,0 0,1 0,0;2604 2605,0 0,0 1,0;
2605 2606,0 0,1 0,0;2605 2606,0 0,0 1,0;
2606 2607,0 0,1 0,0;2606 2607,0 0,0 1,0;
88 2607,0 0,1 0,0;88 2607,0 0,0 1,0;
90 2608,0 0,1 0,0;90 2608,0 0,0 1,0;
2608 2609,0 0,1 0,0;2608 2609,0 0,0 1,0;
2609 2610,0 0,1 0,0;2609 2610,0 0,0 1,0;
2610 2611,0 0,1 0,0;2610 2611,0 0,0 1,0;
2611 2612,0 0,1 0,0;2611 2612,0 0,0 1,0;
2612 2613,0 0,1 0,0;2612 2613,0 0,0 1,0;
2613 2614,0 0,1 0,0;2613 2614,0 0,0 1,0;
2614 2615,0 0,1 0,0;2614 2615,0 0,0 1,0;
2615 2616,0 0,1 0,0;2615 2616,0 0,0 1,0;
2616 2617,0 0,1 0,0;2616 2617,0 0,0 1,0;
2617 2618,0 0,1 0,0;2617 2618,0 0,0 1,0;
91 2618,0 0,1 0,0;91 2618,0 0,0 1,0;
91 92 93,0 1 2,1 1 1,1.0786492114939332;91 92 93,0 0 1,1 0 1,1.0784027515371344;91 92 93,0 0 1,0 1 1,1.0786468118001928;91 92 93,0 1 0,1 1 0,1.003951462496448;91 92 93,0 1 0,0 1 1,1.0786468118001928;91 92 93,0 1 1,1 1 0,1.0033364980923656;91 92 93,0 1 1,1 0 1,1.0784027515371344;91 92 93,0 0 0,1 0 0,1.0015942871372336;91 92 93,0 0 0,0 1 0,1.0027619415105284;91 92 93,0 0 0,0 0 1,1.078400351843394;
92 2619,0 0,1 0,0;92 2619,0 0,0 1,0;
2619 2620,0 0,1 0,0;2619 2620,0 0,0 1,0;
2620 2621,0 0,1 0,0;2620 2621,0 0,0 1,0;
2621 2622,0 0,1 0,0;2621 2622,0 0,0 1,0;
2622 2623,0 0,1 0,0;2622 2623,0 0,0 1,0;
2623 2624,0 0,1 0,0;2623 2624,0 0,0 1,0;
95 2624,0 0,1 0,0;95 2624,0 0,0 1,0;
97 2625,0 0,1 0,0;97 2625,0 0,0 1,0;
2625 2626,0 0,1 0,0;2625 2626,0 0,0 1,0;
2626 2627,0 0,1 0,0;2626 2627,0 0,0 1,0;
2627 2628,0 0,1 0,0;2627 2628,0 0,0 1,0;
2628 2629,0 0,1 0,0;2628 2629,0 0,0 1,0;
2629 2630,0 0,1 0,0;2629 2630,0 0,0 1,0;
2630 2631,0 0,1 0,0;2630 2631,0 0,0 1,0;
2631 2632,0 0,1 0,0;2631 2632,0 0,0 1,0;
2632 2633,0 0,1 0,0;2632 2633,0 0,0 1,0;
2633 2634,0 0,1 0,0;2633 2634,0 0,0 1,0;
2634 2635,0 0,1 0,0;2634 2635,0 0,0 1,0;
2635 2636,0 0,1 0,0;2635 2636,0 0,0 1,0;
98 2636,0 0,1 0,0;98 2636,0 0,0 1,0;
98 99 100,0 1 2,1 1 1,1.078528761570206;98 99 100,0 0 1,1 0 1,1.078479373260754;98 99 100,0 0 1,0 1 1,1.078449740152846;98 99 100,0 1 0,1 1 0,1.0048684759779705;98 99 100,0 1 0,0 1 1,1.078449740152846;98 99 100,0 1 1,1 1 0,1.0034659094710832;98 99 100,0 1 1,1 0 1,1.078479373260754;98 99 100,0 0 0,1 0 0,1.0025127392667483;98 99 100,0 0 0,0 1 0,1.002912471163307;98 99 100,0 0 0,0 0 1,1.078400351843394;
99 2637,0 0,1 0,0;99 2637,0 0,0 1,0;
2637 2638,0 0,1 0,0;2637 2638,0 0,0 1,0;
2638 2639,0 0,1 0,0;2638 2639,0 0,0 1,0;
102 2639,0 0,1 0,0;102 2639,0 0,0 1,0;
102 103 104,0 1 2,1 1 1,1.0087021739357995;102 103 104,0 0 1,1 0 1,1.003122751022841;102 103 104,0 0 1,0 1 1,1.003960552615763;102 103 104,0 1 0,0 1 1,1.0028472458243622;102 103 104,0 1 0,1 1 0,1.0026995465945703;102 103 104,0 1 1,1 0 1,1.002559997417613;102 103 104,0 1 1,1 1 0,1.003075524360539;102 103 104,0 0 0,0 0 1,1.001700501395841;102 103 104,0 0 0,1 0 0,1.0013172560192618;102 103 104,0 0 0,0 1 0,1.002726489177362;
105 106 107,0 1 2,1 1 1,1.0084831811607644;105 106 107,0 0 1,1 0 1,1.0028257877620674;105 106 107,0 0 1,0 1 1,1.0029967598688323;105 106 107,0 1 0,1 1 0,1.0036445811011958;105 106 107,0 1 0,0 1 1,1.0041326450337207;105 106 107,0 1 1,1 1 0,1.0023997158554108;105 106 107,0 1 1,1 0 1,1.002504823146458;105 106 107,0 0 0,1 0 0,1.0015788789582971;105 106 107,0 0 0,0 1 0,1.0022850903772178;105 106 107,0 0 0,0 0 1,1.002639002476111;
108 109 110,0 1 2,1 1 1,1.008635921868105;108 109 110,0 0 1,1 0 1,1.0031318148277986;108 109 110,0 0 1,0 1 1,1.0035340238022707;108 109 110,0 1 0,1 1 0,1.0027067679083206;108 109 110,0 1 0,0 1 1,1.0024447497306317;108 109 110,0 1 1,1 1 0,1.0032093277801832;108 109 110,0 1 1,1 0 1,1.0026356082664263;108 109 110,0 0 0,1 0 0,1.0016896715266366;108 109 110,0 0 0,0 1 0,1.002690734743775;108 109 110,0 0 0,0 0 1,1.001585019598439;
108 2640,0 0,1 0,0;108 2640,0 0,0 1,0;
2640 2641,0 0,1 0,0;2640 2641,0 0,0 1,0;
2641 2642,0 0,1 0,0;2641 2642,0 0,0 1,0;
2642 2643,0 0,1 0,0;2642 2643,0 0,0 1,0;
2643 2644,0 0,1 0,0;2643 2644,0 0,0 1,0;
2644 2645,0 0,1 0,0;2644 2645,0 0,0 1,0;
2645 2646,0 0,1 0,0;2645 2646,0 0,0 1,0;
2646 2647,0 0,1 0,0;2646 2647,0 0,0 1,0;
2647 2648,0 0,1 0,0;2647 2648,0 0,0 1,0;
2648 2649,0 0,1 0,0;2648 2649,0 0,0 1,0;
2649 2650,0 0,1 0,0;2649 2650,0 0,0 1,0;
2650 2651,0 0,1 0,0;2650 2651,0 0,0 1,0;
2651 2652,0 0,1 0,0;2651 2652,0 0,0 1,0;
2652 2653,0 0,1 0,0;2652 2653,0 0,0 1,0;
2653 2654,0 0,1 0,0;2653 2654,0 0,0 1,0;
2654 2655,0 0,1 0,0;2654 2655,0 0,0 1,0;
112 2655,0 0,1 0,0;112 2655,0 0,0 1,0;
112 113 114,0 1 2,1 1 1,1.0091486768687172;112 113 114,0 0 1,1 0 1,1.0036657372719058;112 113 114,0 0 1,0 1 1,1.0031105421750839;112 113 114,0 1 0,1 1 0,1.0041411540510288;112 113 114,0 1 0,0 1 1,1.0043917286454405;112 113 114,0 1 1,1 1 0,1.0027944584279036;112 113 114,0 1 1,1 0 1,1.0035338688629991;112 113 114,0 0 0,1 0 0,1.001476084345163;112 113 114,0 0 0,0 1 0,1.0030152923216393;112 113 114,0 0 0,0 0 1,1.0046304274363993;
113 2656,0 0,1 0,0;113 2656,0 0,0 1,0;
2656 2657,0 0,1 0,0;2656 2657,0 0,0 1,0;
2657 2658,0 0,1 0,0;2657 2658,0 0,0 1,0;
2658 2659,0 0,1 0,0;2658 2659,0 0,0 1,0;
2659 2660,0 0,1 0,0;2659 2660,0 0,0 1,0;
2660 2661,0 0,1 0,0;2660 2661,0 0,0 1,0;
2661 2662,0 0,1 0,0;2661 2662,0 0,0 1,0;
2662 2663,0 0,1 0,0;2662 2663,0 0,0 1,0;
116 2663,0 0,1 0,0;116 2663,0 0,0 1,0;
116 117 118,0 1 2,1 1 1,1.0086937088139916;116 117 118,0 0 1,1 0 1,1.0030358008444114;116 117 118,0 0 1,0 1 1,1.0022915731846342;116 117 118,0 1 0,1 1 0,1.003983785051028;116 117 118,0 1 0,0 1 1,1.003143129895949;116 117 118,0 1 1,1 1 0,1.0040171346340794;116 117 118,0 1 1,1 0 1,1.0042358847493453;116 117 118,0 0 0,1 0 0,1.002640237190232;116 117 118,0 0 0,0 1 0,1.001776028075656;116 117 118,0 0 0,0 0 1,1.0015166444440555;
117 2664,0 0,1 0,0;117 2664,0 0,0 1,0;
2664 2665,0 0,1 0,0;2664 2665,0 0,0 1,0;
2665 2666,0 0,1 0,0;2665 2666,0 0,0 1,0;
2666 2667,0 0,1 0,0;2666 2667,0 0,0 1,0;
2667 2668,0 0,1 0,0;2667 2668,0 0,0 1,0;
2668 2669,0 0,1 0,0;2668 2669,0 0,0 1,0;
2669 2670,0 0,1 0,0;2669 2670,0 0,0 1,0;
2670 2671,0 0,1 0,0;2670 2671,0 0,0 1,0;
2671 2672,0 0,1 0,0;2671 2672,0 0,0 1,0;
120 2672,0 0,1 0,0;120 2672,0 0,0 1,0;
121 122,0 0,1 0,0;121 122,0 0,0 1,0;
121 123 124,0 1 2,1 1 1,1.078497261384696;121 123 124,0 0 1,1 0 1,1.0784881168619485;121 123 124,0 0 1,0 1 1,1.0784094963661417;121 123 124,0 1 0,1 1 0,1.0029606162128875;121 123 124,0 1 0,0 1 1,1.0784094963661417;121 123 124,0 1 1,1 1 0,1.0042920109638513;121 123 124,0 1 1,1 0 1,1.0784881168619485;121 123 124,0 0 0,1 0 0,1.0031012350136623;121 123 124,0 0 0,0 1 0,1.0016380306373296;121 123 124,0 0 0,0 0 1,1.078400351843394;
123 2673,0 0,1 0,0;123 2673,0 0,0 1,0;
2673 2674,0 0,1 0,0;2673 2674,0 0,0 1,0;
2674 2675,0 0,1 0,0;2674 2675,0 0,0 1,0;
2675 2676,0 0,1 0,0;2675 2676,0 0,0 1,0;
2676 2677,0 0,1 0,0;2676 2677,0 0,0 1,0;
2677 2678,0 0,1 0,0;2677 2678,0 0,0 1,0;
2678 2679,0 0,1 0,0;2678 2679,0 0,0 1,0;
2679 2680,0 0,1 0,0;2679 2680,0 0,0 1,0;
126 2680,0 0,1 0,0;126 2680,0 0,0 1,0;
126 127 128 129,0 1 2 3,1 1 1 1,1.078989050288262;126 127 128 129,0 0 1 2,1 0 1 1,1.0789868089331274;126 127 128 129,0 0 1 2,0 1 1 1,1.0784357872540238;126 127 128 129,0 1 0 2,0 1 1 1,1.0784357872540238;126 127 128 129,0 1 0 2,1 1 0 1,1.0048755839857688;126 127 128 129,0 1 1 2,1 0 1 1,1.0789868089331274;126 127 128 129,0 1 1 2,1 1 0 1,1.0039584744086363;126 127 128 129,0 0 0 1,0 0 1 1,1.078433545898889;126 127 128 129,0 0 0 1,1 0 0 1,1.004762685644751;126 127 128 129,0 0 0 1,0 1 0 1,1.0034419576263476;126 127 128 129,0 1 2 0,0 1 1 1,1.0784357872540238;126 127 128 129,0 1 2 0,1 1 1 0,1.078955856232767;126 127 128 129,0 1 2 1,1 0 1 1,1.0789868089331274;126 127 128 129,0 1 2 1,1 1 1 0,1.078955856232767;126 127 128 129,0 1 2 2,1 1 1 0,1.078955856232767;126 127 128 129,0 1 2 2,1 1 0 1,1.003648950981718;126 127 128 129,0 0 1 0,0 0 1 1,1.078433545898889;126 127 128 129,0 0 1 0,1 0 1 0,1.0789536148776324;126 127 128 129,0 0 1 0,0 1 1 0,1.0784025931985288;126 127 128 129,0 0 1 1,1 0 1 0,1.0789536148776324;126 127 128 129,0 0 1 1,1 0 0 1,1.0016169167373783;126 127 128 129,0 0 1 1,0 1 1 0,1.0784025931985288;126 127 128 129,0 0 1 1,0 1 0 1,1.0006484135995541;126 127 128 129,0 1 0 0,0 1 1 0,1.0784025931985288;126 127 128 129,0 1 0 0,0 1 0 1,1.0034419576263476;126 127 128 129,0 1 0 0,1 1 0 0,1.0050071897516113;126 127 128 129,0 1 0 1,0 0 1 1,1.078433545898889;126 127 128 129,0 1 0 1,0 1 1 0,1.0784025931985288;126 127 128 129,0 1 0 1,1 0 0 1,1.003183673557898;126 127 128 129,0 1 0 1,1 1 0 0,1.0029620157882835;126 127 128 129,0 1 1 0,0 0 1 1,1.078433545898889;126 127 128 129,0 1 1 0,0 1 0 1,1.0008639427646098;126 127 128 129,0 1 1 0,1 0 1 0,1.0789536148776324;126 127 128 129,0 1 1 0,1 1 0 0,1.001738334478175;126 127 128 129,0 1 1 1,1 0 1 0,1.0789536148776324;126 127 128 129,0 1 1 1,1 0 0 1,1.0042112826572482;126 127 128 129,0 1 1 1,1 1 0 0,1.0039642783550744;126 127 128 129,0 0 0 0,0 0 1 0,1.078400351843394;126 127 128 129,0 0 0 0,0 0 0 1,1.0020623091886673;126 127 128 129,0 0 0 0,1 0 0 0,1.0031789410170031;126 127 128 129,0 0 0 0,0 1 0 0,1.0016526353016948;
2681 2682,0 0,1 0,0;2681 2682,0 0,0 1,0;
2681 2683,0 0,1 0,0;2681 2683,0 0,0 1,0;
131 2683,0 0,1 0,0;131 2683,0 0,0 1,0;
133 2684,0 0,1 0,0;133 2684,0 0,0 1,0;
2684 2685,0 0,1 0,0;2684 2685,0 0,0 1,0;
2685 2686,0 0,1 0,0;2685 2686,0 0,0 1,0;
2686 2687,0 0,1 0,0;2686 2687,0 0,0 1,0;
2687 2688,0 0,1 0,0;2687 2688,0 0,0 1,0;
2688 2689,0 0,1 0,0;2688 2689,0 0,0 1,0;
2689 2690,0 0,1 0,0;2689 2690,0 0,0 1,0;
2690 2691,0 0,1 0,0;2690 2691,0 0,0 1,0;
2691 2692,0 0,1 0,0;2691 2692,0 0,0 1,0;
2692 2693,0 0,1 0,0;2692 2693,0 0,0 1,0;
2693 2694,0 0,1 0,0;2693 2694,0 0,0 1,0;
2694 2695,0 0,1 0,0;2694 2695,0 0,0 1,0;
2695 2696,0 0,1 0,0;2695 2696,0 0,0 1,0;
2696 2697,0 0,1 0,0;2696 2697,0 0,0 1,0;
2697 2698,0 0,1 0,0;2697 2698,0 0,0 1,0;
134 2698,0 0,1 0,0;134 2698,0 0,0 1,0;
136 2699,0 0,1 0,0;136 2699,0 0,0 1,0;
2699 2700,0 0,1 0,0;2699 2700,0 0,0 1,0;
2700 2701,0 0,1 0,0;2700 2701,0 0,0 1,0;
137 2701,0 0,1 0,0;137 2701,0 0,0 1,0;
137 138 139,0 1 2,1 1 1,1.0086756603704674;137 138 139,0 0 1,1 0 1,1.0030856959146548;137 138 139,0 0 1,0 1 1,1.0021258079125284;137 138 139,0 1 0,1 1 0,1.0036967176630824;137 138 139,0 1 0,0 1 1,1.0031632875897596;137 138 139,0 1 1,1 1 0,1.0029176924667476;137 138 139,0 1 1,1 0 1,1.0036425101833437;137 138 139,0 0 0,1 0 0,1.0026693759289012;137 138 139,0 0 0,0 1 0,1.0017100133615393;137 138 139,0 0 0,0 0 1,1.0020503126200837;
138 2702,0 0,1 0,0;138 2702,0 0,0 1,0;
141 2702,0 0,1 0,0;141 2702,0 0,0 1,0;
141 142 143,0 1 2,1 1 1,1.078511240832435;141 142 143,0 0 1,1 0 1,1.0785107881981102;141 142 143,0 0 1,0 1 1,1.078400804477719;141 142 143,0 1 0,1 1 0,1.003331486747272;141 142 143,0 1 0,0 1 1,1.078400804477719;141 142 143,0 1 1,1 1 0,1.0034276125801942;141 142 143,0 1 1,1 0 1,1.0785107881981102;141 142 143,0 0 0,1 0 0,1.002141741154393;141 142 143,0 0 0,0 1 0,1.001496479160186;141 142 143,0 0 0,0 0 1,1.078400351843394;
142 2703,0 0,1 0,0;142 2703,0 0,0 1,0;
145 2703,0 0,1 0,0;145 2703,0 0,0 1,0;
146 147 148 149,0 1 2 3,1 1 1 1,1.0084966718017887;146 147 148 149,0 0 1 2,1 0 1 1,1.0032045254714796;146 147 148 149,0 0 1 2,0 1 1 1,1.0039673780165916;146 147 148 149,0 1 0 2,1 1 0 1,1.0046796970543146;146 147 148 149,0 1 0 2,0 1 1 1,1.0046259495441516;146 147 148 149,0 1 1 2,1 1 0 1,1.0037371900294767;146 147 148 149,0 1 1 2,1 0 1 1,1.0030060593335814;146 147 148 149,0 0 0 1,1 0 0 1,1.0029343980872887;146 147 148 149,0 0 0 1,0 1 0 1,1.003938593743983;146 147 148 149,0 0 0 1,0 0 1 1,1.0030372554131313;146 147 148 149,0 1 2 0,1 1 1 0,1.003222841178724;146 147 148 149,0 1 2 0,0 1 1 1,1.0035966907776375;146 147 148 149,0 1 2 1,1 1 1 0,1.0042276941890316;146 147 148 149,0 1 2 1,1 0 1 1,1.0038116633280951;146 147 148 149,0 1 2 2,1 1 1 0,1.0041093585939358;146 147 148 149,0 1 2 2,1 1 0 1,1.0047429645768735;146 147 148 149,0 0 1 0,1 0 1 0,1.002934291478945;146 147 148 149,0 0 1 0,0 1 1 0,1.0038937866338506;146 147 148 149,0 0 1 0,0 0 1 1,1.0031460006403319;146 147 148 149,0 0 1 1,1 0 1 0,1.0012515944890636;146 147 148 149,0 0 1 1,1 0 0 1,1.0015069712382962;146 147 148 149,0 0 1 1,0 1 1 0,1.001732225533946;146 147 148 149,0 0 1 1,0 1 0 1,1.002043400149971;146 147 148 149,0 1 0 0,1 1 0 0,1.0034243577437651;146 147 148 149,0 1 0 0,0 1 1 0,1.0029801217975032;146 147 148 149,0 1 0 0,0 1 0 1,1.0040111471417716;146 147 148 149,0 1 0 1,1 1 0 0,1.0021769926600304;146 147 148 149,0 1 0 1,1 0 0 1,1.0018926166692816;146 147 148 149,0 1 0 1,0 1 1 0,1.0021493739270861;146 147 148 149,0 1 0 1,0 0 1 1,1.0018674146941493;146 147 148 149,0 1 1 0,1 1 0 0,1.0011173049114588;146 147 148 149,0 1 1 0,1 0 1 0,1.0007139443791553;146 147 148 149,0 1 1 0,0 1 0 1,1.001330579150333;146 147 148 149,0 1 1 0,0 0 1 1,1.0008958757221598;146 147 148 149,0 1 1 1,1 1 0 0,1.0035289731621921;146 147 148 149,0 1 1 1,1 0 1 0,1.002934291478945;146 147 148 149,0 1 1 1,1 0 0 1,1.0033947742895593;146 147 148 149,0 0 0 0,1 0 0 0,1.0016292630384946;146 147 148 149,0 0 0 0,0 1 0 0,1.002120908050209;146 147 148 149,0 0 0 0,0 0 1 0,1.0013782336617392;146 147 148 149,0 0 0 0,0 0 0 1,1.0020712133223575;
146 150,0 0,1 0,0;146 150,0 0,0 1,0;
150 151 152,0 1 2,1 1 1,1.0084417781574808;150 151 152,0 0 1,1 0 1,1.0023848526496573;150 151 152,0 0 1,0 1 1,1.0024351985383058;150 151 152,0 1 0,0 1 1,1.003264887529334;150 151 152,0 1 0,1 1 0,1.0040759914640052;150 151 152,0 1 1,1 0 1,1.003036253861619;150 151 152,0 1 1,1 1 0,1.0038522034608548;150 151 152,0 0 0,0 0 1,1.001240557217746;150 151 152,0 0 0,1 0 0,1.0018950735065666;150 151 152,0 0 0,0 1 0,1.0021930362153901;
153 154 155,0 1 2,1 1 1,1.008502749084821;153 154 155,0 0 1,1 0 1,1.0036374069797123;153 154 155,0 0 1,0 1 1,1.0029693749672122;153 154 155,0 1 0,1 1 0,1.0027761343015495;153 154 155,0 1 0,0 1 1,1.0021394772619343;153 154 155,0 1 1,1 1 0,1.0035346908799445;153 154 155,0 1 1,1 0 1,1.0032972391776074;153 154 155,0 0 0,1 0 0,1.002685395586956;153 154 155,0 0 0,0 1 0,1.0016673400880443;153 154 155,0 0 0,0 0 1,1.0015557612825794;
153 2704,0 0,1 0,0;153 2704,0 0,0 1,0;
2704 2705,0 0,1 0,0;2704 2705,0 0,0 1,0;
157 2705,0 0,1 0,0;157 2705,0 0,0 1,0;
157 158 159,0 1 2,1 1 1,1.0088289258009613;157 158 159,0 0 1,1 0 1,1.002260353291665;157 158 159,0 0 1,0 1 1,1.0032040515936442;157 158 159,0 1 0,1 1 0,1.0032174772946014;157 158 159,0 1 0,0 1 1,1.0040729662432126;157 158 159,0 1 1,1 1 0,1.0033652468967724;157 158 159,0 1 1,1 0 1,1.0030171138501982;157 158 159,0 0 0,1 0 0,1.0011232428878911;157 158 159,0 0 0,0 1 0,1.0023165457974292;157 158 159,0 0 0,0 0 1,1.0022081799819933;
158 2706,0 0,1 0,0;158 2706,0 0,0 1,0;
2706 2707,0 0,1 0,0;2706 2707,0 0,0 1,0;
2707 2708,0 0,1 0,0;2707 2708,0 0,0 1,0;
2708 2709,0 0,1 0,0;2708 2709,0 0,0 1,0;
23 2709,0 0,1 0,0;23 2709,0 0,0 1,0;
2710 2711,0 0,1 0,0;2710 2711,0 0,0 1,0;
2710 2712,0 0,1 0,0;2710 2712,0 0,0 1,0;
2712 2713,0 0,1 0,0;2712 2713,0 0,0 1,0;
2713 2714,0 0,1 0,0;2713 2714,0 0,0 1,0;
2714 2715,0 0,1 0,0;2714 2715,0 0,0 1,0;
2715 2716,0 0,1 0,0;2715 2716,0 0,0 1,0;
2716 2717,0 0,1 0,0;2716 2717,0 0,0 1,0;
2717 2718,0 0,1 0,0;2717 2718,0 0,0 1,0;
2718 2719,0 0,1 0,0;2718 2719,0 0,0 1,0;
2719 2720,0 0,1 0,0;2719 2720,0 0,0 1,0;
