1,0,1,0;
2314 2315,0 0,1 0,0;2314 2315,0 0,0 1,0;
2315 2316,0 0,1 0,0;2315 2316,0 0,0 1,0;
2316 2317,0 0,1 0,0;2316 2317,0 0,0 1,0;
2317 2318,0 0,1 0,0;2317 2318,0 0,0 1,0;
2318 2319,0 0,1 0,0;2318 2319,0 0,0 1,0;
2319 2320,0 0,1 0,0;2319 2320,0 0,0 1,0;
2320 2321,0 0,1 0,0;2320 2321,0 0,0 1,0;
2321 2322,0 0,1 0,0;2321 2322,0 0,0 1,0;
2322 2323,0 0,1 0,0;2322 2323,0 0,0 1,0;
2323 2324,0 0,1 0,0;2323 2324,0 0,0 1,0;
73 2324,0 0,1 0,0;73 2324,0 0,0 1,0;
73 74 75,0 1 2,1 1 1,1.0103473451154759;73 74 75,0 0 1,1 0 1,1.0024105995043955;73 74 75,0 0 1,0 1 1,1.0042944962389326;73 74 75,0 1 0,1 1 0,1.0039265877181827;73 74 75,0 1 0,0 1 1,1.0047814666637682;73 74 75,0 1 1,1 1 0,1.0049540554898209;73 74 75,0 1 1,1 0 1,1.0036506886537624;73 74 75,0 0 0,1 0 0,1.002125005939719;73 74 75,0 0 0,0 1 0,1.003511522993086;73 74 75,0 0 0,0 0 1,1.0025628735047636;
74 2325,0 0,1 0,0;74 2325,0 0,0 1,0;
2325 2326,0 0,1 0,0;2325 2326,0 0,0 1,0;
2326 2327,0 0,1 0,0;2326 2327,0 0,0 1,0;
2327 2328,0 0,1 0,0;2327 2328,0 0,0 1,0;
2328 2329,0 0,1 0,0;2328 2329,0 0,0 1,0;
2329 2330,0 0,1 0,0;2329 2330,0 0,0 1,0;
2330 2331,0 0,1 0,0;2330 2331,0 0,0 1,0;
2331 2332,0 0,1 0,0;2331 2332,0 0,0 1,0;
2332 2333,0 0,1 0,0;2332 2333,0 0,0 1,0;
2333 2334,0 0,1 0,0;2333 2334,0 0,0 1,0;
2334 2335,0 0,1 0,0;2334 2335,0 0,0 1,0;
2335 2336,0 0,1 0,0;2335 2336,0 0,0 1,0;
2336 2337,0 0,1 0,0;2336 2337,0 0,0 1,0;
2337 2338,0 0,1 0,0;2337 2338,0 0,0 1,0;
2338 2339,0 0,1 0,0;2338 2339,0 0,0 1,0;
2339 2340,0 0,1 0,0;2339 2340,0 0,0 1,0;
2340 2341,0 0,1 0,0;2340 2341,0 0,0 1,0;
2341 2342,0 0,1 0,0;2341 2342,0 0,0 1,0;
2342 2343,0 0,1 0,0;2342 2343,0 0,0 1,0;
77 2343,0 0,1 0,0;77 2343,0 0,0 1,0;
77 78 79,0 1 2,1 1 1,1.0859053512510348;77 78 79,0 0 1,1 0 1,1.0850545968654872;77 78 79,0 0 1,0 1 1,1.0858764880748624;77 78 79,0 1 0,1 1 0,1.0033323366144824;77 78 79,0 1 0,0 1 1,1.0858764880748624;77 78 79,0 1 1,1 1 0,1.0043118396295332;77 78 79,0 1 1,1 0 1,1.0850545968654872;77 78 79,0 0 0,1 0 0,1.0016377890098789;77 78 79,0 0 0,0 1 0,1.0027724860648801;77 78 79,0 0 0,0 0 1,1.0850257336893145;
78 2344,0 0,1 0,0;78 2344,0 0,0 1,0;
2344 2345,0 0,1 0,0;2344 2345,0 0,0 1,0;
2345 2346,0 0,1 0,0;2345 2346,0 0,0 1,0;
2346 2347,0 0,1 0,0;2346 2347,0 0,0 1,0;
2347 2348,0 0,1 0,0;2347 2348,0 0,0 1,0;
2348 2349,0 0,1 0,0;2348 2349,0 0,0 1,0;
2349 2350,0 0,1 0,0;2349 2350,0 0,0 1,0;
2350 2351,0 0,1 0,0;2350 2351,0 0,0 1,0;
2351 2352,0 0,1 0,0;2351 2352,0 0,0 1,0;
2352 2353,0 0,1 0,0;2352 2353,0 0,0 1,0;
2353 2354,0 0,1 0,0;2353 2354,0 0,0 1,0;
2354 2355,0 0,1 0,0;2354 2355,0 0,0 1,0;
2355 2356,0 0,1 0,0;2355 2356,0 0,0 1,0;
2356 2357,0 0,1 0,0;2356 2357,0 0,0 1,0;
2357 2358,0 0,1 0,0;2357 2358,0 0,0 1,0;
2358 2359,0 0,1 0,0;2358 2359,0 0,0 1,0;
2359 2360,0 0,1 0,0;2359 2360,0 0,0 1,0;
2360 2361,0 0,1 0,0;2360 2361,0 0,0 1,0;
2361 2362,0 0,1 0,0;2361 2362,0 0,0 1,0;
2362 2363,0 0,1 0,0;2362 2363,0 0,0 1,0;
2363 2364,0 0,1 0,0;2363 2364,0 0,0 1,0;
2364 2365,0 0,1 0,0;2364 2365,0 0,0 1,0;
2365 2366,0 0,1 0,0;2365 2366,0 0,0 1,0;
2366 2367,0 0,1 0,0;2366 2367,0 0,0 1,0;
2367 2368,0 0,1 0,0;2367 2368,0 0,0 1,0;
2368 2369,0 0,1 0,0;2368 2369,0 0,0 1,0;
2369 2370,0 0,1 0,0;2369 2370,0 0,0 1,0;
2370 2371,0 0,1 0,0;2370 2371,0 0,0 1,0;
2371 2372,0 0,1 0,0;2371 2372,0 0,0 1,0;
2372 2373,0 0,1 0,0;2372 2373,0 0,0 1,0;
2373 2374,0 0,1 0,0;2373 2374,0 0,0 1,0;
2374 2375,0 0,1 0,0;2374 2375,0 0,0 1,0;
2375 2376,0 0,1 0,0;2375 2376,0 0,0 1,0;
2376 2377,0 0,1 0,0;2376 2377,0 0,0 1,0;
2377 2378,0 0,1 0,0;2377 2378,0 0,0 1,0;
2378 2379,0 0,1 0,0;2378 2379,0 0,0 1,0;
2379 2380,0 0,1 0,0;2379 2380,0 0,0 1,0;
2380 2381,0 0,1 0,0;2380 2381,0 0,0 1,0;
2381 2382,0 0,1 0,0;2381 2382,0 0,0 1,0;
81 2382,0 0,1 0,0;81 2382,0 0,0 1,0;
81 82 83 84,0 1 2 3,1 1 1 1,1.0853534356392691;81 82 83 84,0 0 1 2,1 0 1 1,1.0853534356392691;81 82 83 84,0 0 1 2,0 1 1 1,1.0853035738599481;81 82 83 84,0 1 0 2,1 1 0 1,1.0850755954686355;81 82 83 84,0 1 0 2,0 1 1 1,1.0853035738599481;81 82 83 84,0 1 1 2,1 1 0 1,1.0850755954686355;81 82 83 84,0 1 1 2,1 0 1 1,1.0853534356392691;81 82 83 84,0 0 0 1,1 0 0 1,1.0850755954686355;81 82 83 84,0 0 0 1,0 1 0 1,1.0850257336893145;81 82 83 84,0 0 0 1,0 0 1 1,1.0853035738599481;81 82 83 84,0 1 2 0,1 1 1 0,1.0853534356392691;81 82 83 84,0 1 2 0,0 1 1 1,1.0853035738599481;81 82 83 84,0 1 2 1,1 1 1 0,1.0853534356392691;81 82 83 84,0 1 2 1,1 0 1 1,1.0853534356392691;81 82 83 84,0 1 2 2,1 1 1 0,1.0853534356392691;81 82 83 84,0 1 2 2,1 1 0 1,1.0850755954686355;81 82 83 84,0 0 1 0,1 0 1 0,1.003315812352398;81 82 83 84,0 0 1 0,0 1 1 0,1.0853035738599481;81 82 83 84,0 0 1 0,0 0 1 1,1.0853035738599481;81 82 83 84,0 0 1 1,1 0 1 0,1.001136748153651;81 82 83 84,0 0 1 1,1 0 0 1,1.0850755954686355;81 82 83 84,0 0 1 1,0 1 1 0,1.0853035738599481;81 82 83 84,0 0 1 1,0 1 0 1,1.0850257336893145;81 82 83 84,0 1 0 0,1 1 0 0,1.0850755954686355;81 82 83 84,0 1 0 0,0 1 1 0,1.0853035738599481;81 82 83 84,0 1 0 0,0 1 0 1,1.0850257336893145;81 82 83 84,0 1 0 1,1 1 0 0,1.0850755954686355;81 82 83 84,0 1 0 1,1 0 0 1,1.0850755954686355;81 82 83 84,0 1 0 1,0 1 1 0,1.0853035738599481;81 82 83 84,0 1 0 1,0 0 1 1,1.0853035738599481;81 82 83 84,0 1 1 0,1 1 0 0,1.0850755954686355;81 82 83 84,0 1 1 0,1 0 1 0,1.0020463050453037;81 82 83 84,0 1 1 0,0 1 0 1,1.0850257336893145;81 82 83 84,0 1 1 0,0 0 1 1,1.0853035738599481;81 82 83 84,0 1 1 1,1 1 0 0,1.0850755954686355;81 82 83 84,0 1 1 1,1 0 1 0,1.0033661925744937;81 82 83 84,0 1 1 1,1 0 0 1,1.0850755954686355;81 82 83 84,0 0 0 0,1 0 0 0,1.001335022349823;81 82 83 84,0 0 0 0,0 1 0 0,1.0850257336893145;81 82 83 84,0 0 0 0,0 0 1 0,1.0018617438977424;81 82 83 84,0 0 0 0,0 0 0 1,1.0850257336893145;
82 2383,0 0,1 0,0;82 2383,0 0,0 1,0;
2383 2384,0 0,1 0,0;2383 2384,0 0,0 1,0;
2384 2385,0 0,1 0,0;2384 2385,0 0,0 1,0;
2385 2386,0 0,1 0,0;2385 2386,0 0,0 1,0;
2386 2387,0 0,1 0,0;2386 2387,0 0,0 1,0;
2387 2388,0 0,1 0,0;2387 2388,0 0,0 1,0;
2388 2389,0 0,1 0,0;2388 2389,0 0,0 1,0;
2389 2390,0 0,1 0,0;2389 2390,0 0,0 1,0;
2390 2391,0 0,1 0,0;2390 2391,0 0,0 1,0;
2391 2392,0 0,1 0,0;2391 2392,0 0,0 1,0;
2392 2393,0 0,1 0,0;2392 2393,0 0,0 1,0;
2393 2394,0 0,1 0,0;2393 2394,0 0,0 1,0;
2394 2395,0 0,1 0,0;2394 2395,0 0,0 1,0;
86 2395,0 0,1 0,0;86 2395,0 0,0 1,0;
86,0,1,0;
87,0,1,0;
87 2396,0 0,1 0,0;87 2396,0 0,0 1,0;
2396 2397,0 0,1 0,0;2396 2397,0 0,0 1,0;
2397 2398,0 0,1 0,0;2397 2398,0 0,0 1,0;
2398 2399,0 0,1 0,0;2398 2399,0 0,0 1,0;
2399 2400,0 0,1 0,0;2399 2400,0 0,0 1,0;
2400 2401,0 0,1 0,0;2400 2401,0 0,0 1,0;
2401 2402,0 0,1 0,0;2401 2402,0 0,0 1,0;
2402 2403,0 0,1 0,0;2402 2403,0 0,0 1,0;
2403 2404,0 0,1 0,0;2403 2404,0 0,0 1,0;
2404 2405,0 0,1 0,0;2404 2405,0 0,0 1,0;
2405 2406,0 0,1 0,0;2405 2406,0 0,0 1,0;
2406 2407,0 0,1 0,0;2406 2407,0 0,0 1,0;
2407 2408,0 0,1 0,0;2407 2408,0 0,0 1,0;
2408 2409,0 0,1 0,0;2408 2409,0 0,0 1,0;
2409 2410,0 0,1 0,0;2409 2410,0 0,0 1,0;
2410 2411,0 0,1 0,0;2410 2411,0 0,0 1,0;
2411 2412,0 0,1 0,0;2411 2412,0 0,0 1,0;
89 2412,0 0,1 0,0;89 2412,0 0,0 1,0;
89 90 91,0 1 2,1 1 1,1.0850257336893145;89 90 91,0 0 1,1 0 1,1.0850257336893145;89 90 91,0 0 1,0 1 1,1.0850257336893145;89 90 91,0 1 0,1 1 0,1.0850257336893145;89 90 91,0 1 0,0 1 1,1.0850257336893145;89 90 91,0 1 1,1 1 0,1.0850257336893145;89 90 91,0 1 1,1 0 1,1.0850257336893145;89 90 91,0 0 0,1 0 0,1.0850257336893145;89 90 91,0 0 0,0 1 0,1.0850257336893145;89 90 91,0 0 0,0 0 1,1.0850257336893145;
90 2413,0 0,1 0,0;90 2413,0 0,0 1,0;
2413 2414,0 0,1 0,0;2413 2414,0 0,0 1,0;
2414 2415,0 0,1 0,0;2414 2415,0 0,0 1,0;
2415 2416,0 0,1 0,0;2415 2416,0 0,0 1,0;
2416 2417,0 0,1 0,0;2416 2417,0 0,0 1,0;
2417 2418,0 0,1 0,0;2417 2418,0 0,0 1,0;
2418 2419,0 0,1 0,0;2418 2419,0 0,0 1,0;
2419 2420,0 0,1 0,0;2419 2420,0 0,0 1,0;
93 2420,0 0,1 0,0;93 2420,0 0,0 1,0;
93 94 95,0 1 2,1 1 1,1.0853679349832743;93 94 95,0 0 1,1 0 1,1.085340826571071;93 94 95,0 0 1,0 1 1,1.0025944038073737;93 94 95,0 1 0,1 1 0,1.085052842101518;93 94 95,0 1 0,0 1 1,1.0038131010935991;93 94 95,0 1 1,1 1 0,1.085052842101518;93 94 95,0 1 1,1 0 1,1.085340826571071;93 94 95,0 0 0,1 0 0,1.0850257336893145;93 94 95,0 0 0,0 1 0,1.0017955865713342;93 94 95,0 0 0,0 0 1,1.0029917335953304;
94 2421,0 0,1 0,0;94 2421,0 0,0 1,0;
2421 2422,0 0,1 0,0;2421 2422,0 0,0 1,0;
2422 2423,0 0,1 0,0;2422 2423,0 0,0 1,0;
2423 2424,0 0,1 0,0;2423 2424,0 0,0 1,0;
2424 2425,0 0,1 0,0;2424 2425,0 0,0 1,0;
2425 2426,0 0,1 0,0;2425 2426,0 0,0 1,0;
2426 2427,0 0,1 0,0;2426 2427,0 0,0 1,0;
2427 2428,0 0,1 0,0;2427 2428,0 0,0 1,0;
2428 2429,0 0,1 0,0;2428 2429,0 0,0 1,0;
2429 2430,0 0,1 0,0;2429 2430,0 0,0 1,0;
2430 2431,0 0,1 0,0;2430 2431,0 0,0 1,0;
2431 2432,0 0,1 0,0;2431 2432,0 0,0 1,0;
2432 2433,0 0,1 0,0;2432 2433,0 0,0 1,0;
2433 2434,0 0,1 0,0;2433 2434,0 0,0 1,0;
2434 2435,0 0,1 0,0;2434 2435,0 0,0 1,0;
2435 2436,0 0,1 0,0;2435 2436,0 0,0 1,0;
97 2436,0 0,1 0,0;97 2436,0 0,0 1,0;
97 98 99,0 1 2,1 1 1,1.010349995830776;97 98 99,0 0 1,1 0 1,1.0043142882504075;97 98 99,0 0 1,0 1 1,1.0023986706523431;97 98 99,0 1 0,1 1 0,1.0043458616532226;97 98 99,0 1 0,0 1 1,1.0029107343127495;97 98 99,0 1 1,1 1 0,1.0048720195936003;97 98 99,0 1 1,1 0 1,1.0057761423323877;97 98 99,0 0 0,1 0 0,1.0035211668573372;97 98 99,0 0 0,0 1 0,1.001523625947969;97 98 99,0 0 0,0 0 1,1.002293102677305;
98 2437,0 0,1 0,0;98 2437,0 0,0 1,0;
2437 2438,0 0,1 0,0;2437 2438,0 0,0 1,0;
2438 2439,0 0,1 0,0;2438 2439,0 0,0 1,0;
2439 2440,0 0,1 0,0;2439 2440,0 0,0 1,0;
2440 2441,0 0,1 0,0;2440 2441,0 0,0 1,0;
2441 2442,0 0,1 0,0;2441 2442,0 0,0 1,0;
2442 2443,0 0,1 0,0;2442 2443,0 0,0 1,0;
2443 2444,0 0,1 0,0;2443 2444,0 0,0 1,0;
2444 2445,0 0,1 0,0;2444 2445,0 0,0 1,0;
2445 2446,0 0,1 0,0;2445 2446,0 0,0 1,0;
2446 2447,0 0,1 0,0;2446 2447,0 0,0 1,0;
2447 2448,0 0,1 0,0;2447 2448,0 0,0 1,0;
2448 2449,0 0,1 0,0;2448 2449,0 0,0 1,0;
2449 2450,0 0,1 0,0;2449 2450,0 0,0 1,0;
2450 2451,0 0,1 0,0;2450 2451,0 0,0 1,0;
2451 2452,0 0,1 0,0;2451 2452,0 0,0 1,0;
2452 2453,0 0,1 0,0;2452 2453,0 0,0 1,0;
2453 2454,0 0,1 0,0;2453 2454,0 0,0 1,0;
2454 2455,0 0,1 0,0;2454 2455,0 0,0 1,0;
2455 2456,0 0,1 0,0;2455 2456,0 0,0 1,0;
2456 2457,0 0,1 0,0;2456 2457,0 0,0 1,0;
2457 2458,0 0,1 0,0;2457 2458,0 0,0 1,0;
2458 2459,0 0,1 0,0;2458 2459,0 0,0 1,0;
2459 2460,0 0,1 0,0;2459 2460,0 0,0 1,0;
2460 2461,0 0,1 0,0;2460 2461,0 0,0 1,0;
101 2461,0 0,1 0,0;101 2461,0 0,0 1,0;
103 2462,0 0,1 0,0;103 2462,0 0,0 1,0;
2462 2463,0 0,1 0,0;2462 2463,0 0,0 1,0;
2463 2464,0 0,1 0,0;2463 2464,0 0,0 1,0;
2464 2465,0 0,1 0,0;2464 2465,0 0,0 1,0;
2465 2466,0 0,1 0,0;2465 2466,0 0,0 1,0;
2466 2467,0 0,1 0,0;2466 2467,0 0,0 1,0;
2467 2468,0 0,1 0,0;2467 2468,0 0,0 1,0;
2468 2469,0 0,1 0,0;2468 2469,0 0,0 1,0;
2469 2470,0 0,1 0,0;2469 2470,0 0,0 1,0;
2470 2471,0 0,1 0,0;2470 2471,0 0,0 1,0;
2471 2472,0 0,1 0,0;2471 2472,0 0,0 1,0;
2472 2473,0 0,1 0,0;2472 2473,0 0,0 1,0;
2473 2474,0 0,1 0,0;2473 2474,0 0,0 1,0;
2474 2475,0 0,1 0,0;2474 2475,0 0,0 1,0;
2475 2476,0 0,1 0,0;2475 2476,0 0,0 1,0;
2476 2477,0 0,1 0,0;2476 2477,0 0,0 1,0;
2477 2478,0 0,1 0,0;2477 2478,0 0,0 1,0;
2478 2479,0 0,1 0,0;2478 2479,0 0,0 1,0;
2479 2480,0 0,1 0,0;2479 2480,0 0,0 1,0;
2480 2481,0 0,1 0,0;2480 2481,0 0,0 1,0;
2481 2482,0 0,1 0,0;2481 2482,0 0,0 1,0;
2482 2483,0 0,1 0,0;2482 2483,0 0,0 1,0;
104 2483,0 0,1 0,0;104 2483,0 0,0 1,0;
104 105 106,0 1 2,1 1 1,1.0126192595052483;104 105 106,0 0 1,1 0 1,1.0066493453702094;104 105 106,0 0 1,0 1 1,1.004762833338334;104 105 106,0 1 0,1 1 0,1.0045779825479648;104 105 106,0 1 0,0 1 1,1.0059453293168783;104 105 106,0 1 1,1 1 0,1.0034839249902077;104 105 106,0 1 1,1 0 1,1.0068497502786355;104 105 106,0 0 0,1 0 0,1.0031028539950237;104 105 106,0 0 0,0 1 0,1.0017695808669969;104 105 106,0 0 0,0 0 1,1.0050623068701439;
105 2484,0 0,1 0,0;105 2484,0 0,0 1,0;
2484 2485,0 0,1 0,0;2484 2485,0 0,0 1,0;
2485 2486,0 0,1 0,0;2485 2486,0 0,0 1,0;
2486 2487,0 0,1 0,0;2486 2487,0 0,0 1,0;
2487 2488,0 0,1 0,0;2487 2488,0 0,0 1,0;
2488 2489,0 0,1 0,0;2488 2489,0 0,0 1,0;
2489 2490,0 0,1 0,0;2489 2490,0 0,0 1,0;
2490 2491,0 0,1 0,0;2490 2491,0 0,0 1,0;
2491 2492,0 0,1 0,0;2491 2492,0 0,0 1,0;
2492 2493,0 0,1 0,0;2492 2493,0 0,0 1,0;
2493 2494,0 0,1 0,0;2493 2494,0 0,0 1,0;
2494 2495,0 0,1 0,0;2494 2495,0 0,0 1,0;
2495 2496,0 0,1 0,0;2495 2496,0 0,0 1,0;
2496 2497,0 0,1 0,0;2496 2497,0 0,0 1,0;
2497 2498,0 0,1 0,0;2497 2498,0 0,0 1,0;
2498 2499,0 0,1 0,0;2498 2499,0 0,0 1,0;
108 2499,0 0,1 0,0;108 2499,0 0,0 1,0;
108 109 110,0 1 2,1 1 1,1.086354655671364;108 109 110,0 0 1,1 0 1,1.0863433954549409;108 109 110,0 0 1,0 1 1,1.0850369939057376;108 109 110,0 1 0,1 1 0,1.0048181729908054;108 109 110,0 1 0,0 1 1,1.0850369939057376;108 109 110,0 1 1,1 1 0,1.0039498491553678;108 109 110,0 1 1,1 0 1,1.0863433954549409;108 109 110,0 0 0,1 0 0,1.0031731791641496;108 109 110,0 0 0,0 1 0,1.0018776723496472;108 109 110,0 0 0,0 0 1,1.0850257336893145;
109 2500,0 0,1 0,0;109 2500,0 0,0 1,0;
112 2500,0 0,1 0,0;112 2500,0 0,0 1,0;
112 113 114 115,0 1 2 3,1 1 1 1,1.0093112323982532;112 113 114 115,0 0 1 2,1 0 1 1,1.0039749364253114;112 113 114 115,0 0 1 2,0 1 1 1,1.0033716077881798;112 113 114 115,0 1 0 2,1 1 0 1,1.0050506639625347;112 113 114 115,0 1 0 2,0 1 1 1,1.0045164667319295;112 113 114 115,0 1 1 2,1 1 0 1,1.0041634807591646;112 113 114 115,0 1 1 2,1 0 1 1,1.004485875433238;112 113 114 115,0 0 0 1,1 0 0 1,1.0046520892607458;112 113 114 115,0 0 0 1,0 1 0 1,1.003689293418539;112 113 114 115,0 0 0 1,0 0 1 1,1.0035462983278947;112 113 114 115,0 1 2 0,1 1 1 0,1.0040671988863288;112 113 114 115,0 1 2 0,0 1 1 1,1.003734576778215;112 113 114 115,0 1 2 1,1 1 1 0,1.0050543290039702;112 113 114 115,0 1 2 1,1 0 1 1,1.0056150318973125;112 113 114 115,0 1 2 2,1 1 1 0,1.0036649351840006;112 113 114 115,0 1 2 2,1 1 0 1,1.003708956082886;112 113 114 115,0 0 1 0,1 0 1 0,1.0043657036329532;112 113 114 115,0 0 1 0,0 1 1 0,1.0035101619738298;112 113 114 115,0 0 1 0,0 0 1 1,1.0042317769890694;112 113 114 115,0 0 1 1,1 0 1 0,1.0012421874680357;112 113 114 115,0 0 1 1,1 0 0 1,1.0012643512914794;112 113 114 115,0 0 1 1,0 1 1 0,1.0008959631366887;112 113 114 115,0 0 1 1,0 1 0 1,1.00091500335023;112 113 114 115,0 1 0 0,1 1 0 0,1.00483567369035;112 113 114 115,0 1 0 0,0 1 1 0,1.0032830300340487;112 113 114 115,0 1 0 0,0 1 0 1,1.003689293418539;112 113 114 115,0 1 0 1,1 1 0 0,1.0025745823211087;112 113 114 115,0 1 0 1,1 0 0 1,1.002883126507159;112 113 114 115,0 1 0 1,0 1 1 0,1.0022520662964376;112 113 114 115,0 1 0 1,0 0 1 1,1.0025266835594693;112 113 114 115,0 1 1 0,1 1 0 0,1.0015488171243987;112 113 114 115,0 1 1 0,1 0 1 0,1.0017281379506198;112 113 114 115,0 1 1 0,0 1 0 1,1.0013467659384694;112 113 114 115,0 1 1 0,0 0 1 1,1.001515846853949;112 113 114 115,0 1 1 1,1 1 0 0,1.0033821078334462;112 113 114 115,0 1 1 1,1 0 1 0,1.0043657036329532;112 113 114 115,0 1 1 1,1 0 0 1,1.004511000623132;112 113 114 115,0 0 0 0,1 0 0 0,1.0027949970454908;112 113 114 115,0 0 0 0,0 1 0 0,1.0014483167149417;112 113 114 115,0 0 0 0,0 0 1 0,1.0018277077387805;112 113 114 115,0 0 0 0,0 0 0 1,1.0022457625899517;
113 116,0 0,1 0,0;113 116,0 0,0 1,0;
116 117 118,0 1 2,1 1 1,1.0094214953179848;116 117 118,0 0 1,1 0 1,1.0033069855930659;116 117 118,0 0 1,0 1 1,1.003872580215385;116 117 118,0 1 0,1 1 0,1.0035407756022647;116 117 118,0 1 0,0 1 1,1.0028648501700832;116 117 118,0 1 1,1 1 0,1.0034308243855172;116 117 118,0 1 1,1 0 1,1.0023574400795319;116 117 118,0 0 0,1 0 0,1.0017798115581185;116 117 118,0 0 0,0 1 0,1.0027623483732675;116 117 118,0 0 0,0 0 1,1.0016369589608745;
120 2501,0 0,1 0,0;120 2501,0 0,0 1,0;
122 2502,0 0,1 0,0;122 2502,0 0,0 1,0;
123 2502,0 0,1 0,0;123 2502,0 0,0 1,0;
123 124 125,0 1 2,1 1 1,1.0101568631053746;123 124 125,0 0 1,1 0 1,1.0031125982193596;123 124 125,0 0 1,0 1 1,1.0040454573731523;123 124 125,0 1 0,1 1 0,1.0036844052506007;123 124 125,0 1 0,0 1 1,1.0050932981060838;123 124 125,0 1 1,1 1 0,1.003939811278606;123 124 125,0 1 1,1 0 1,1.004016944339904;123 124 125,0 0 0,1 0 0,1.0016343224637942;123 124 125,0 0 0,0 1 0,1.0030069274778541;123 124 125,0 0 0,0 0 1,1.0029551252370528;
124 126,0 0,1 0,0;124 126,0 0,0 1,0;
127 128 129,0 1 2,1 1 1,1.0101956883387158;127 128 129,0 0 1,0 1 1,1.003066607668002;127 128 129,0 0 1,1 0 1,1.004084388214723;127 128 129,0 1 0,0 1 1,1.0025299988438616;127 128 129,0 1 0,1 1 0,1.0041299729717084;127 128 129,0 1 1,1 1 0,1.0050697532831983;127 128 129,0 1 1,1 0 1,1.0042614277512272;127 128 129,0 0 0,0 1 0,1.0021987856817631;127 128 129,0 0 0,0 0 1,1.0012039543177618;127 128 129,0 0 0,1 0 0,1.0028184272778016;
127 2503,0 0,1 0,0;127 2503,0 0,0 1,0;
2503 2504,0 0,1 0,0;2503 2504,0 0,0 1,0;
2504 2505,0 0,1 0,0;2504 2505,0 0,0 1,0;
2505 2506,0 0,1 0,0;2505 2506,0 0,0 1,0;
2506 2507,0 0,1 0,0;2506 2507,0 0,0 1,0;
2507 2508,0 0,1 0,0;2507 2508,0 0,0 1,0;
2508 2509,0 0,1 0,0;2508 2509,0 0,0 1,0;
2509 2510,0 0,1 0,0;2509 2510,0 0,0 1,0;
2510 2511,0 0,1 0,0;2510 2511,0 0,0 1,0;
2511 2512,0 0,1 0,0;2511 2512,0 0,0 1,0;
2512 2513,0 0,1 0,0;2512 2513,0 0,0 1,0;
2513 2514,0 0,1 0,0;2513 2514,0 0,0 1,0;
2514 2515,0 0,1 0,0;2514 2515,0 0,0 1,0;
2515 2516,0 0,1 0,0;2515 2516,0 0,0 1,0;
2516 2517,0 0,1 0,0;2516 2517,0 0,0 1,0;
2517 2518,0 0,1 0,0;2517 2518,0 0,0 1,0;
2518 2519,0 0,1 0,0;2518 2519,0 0,0 1,0;
2519 2520,0 0,1 0,0;2519 2520,0 0,0 1,0;
131 2520,0 0,1 0,0;131 2520,0 0,0 1,0;
131 132 133,0 1 2,1 1 1,1.085903099696397;131 132 133,0 0 1,1 0 1,1.0850567947528102;131 132 133,0 0 1,0 1 1,1.0858720386329013;131 132 133,0 1 0,1 1 0,1.0036432059523694;131 132 133,0 1 0,0 1 1,1.0858720386329013;131 132 133,0 1 1,1 1 0,1.0041633117990394;131 132 133,0 1 1,1 0 1,1.0850567947528102;131 132 133,0 0 0,1 0 0,1.0016196354575437;131 132 133,0 0 0,0 1 0,1.0027713558730853;131 132 133,0 0 0,0 0 1,1.0850257336893145;
132 2521,0 0,1 0,0;132 2521,0 0,0 1,0;
2521 2522,0 0,1 0,0;2521 2522,0 0,0 1,0;
2522 2523,0 0,1 0,0;2522 2523,0 0,0 1,0;
2523 2524,0 0,1 0,0;2523 2524,0 0,0 1,0;
2524 2525,0 0,1 0,0;2524 2525,0 0,0 1,0;
2525 2526,0 0,1 0,0;2525 2526,0 0,0 1,0;
2526 2527,0 0,1 0,0;2526 2527,0 0,0 1,0;
2527 2528,0 0,1 0,0;2527 2528,0 0,0 1,0;
2528 2529,0 0,1 0,0;2528 2529,0 0,0 1,0;
2529 2530,0 0,1 0,0;2529 2530,0 0,0 1,0;
2530 2531,0 0,1 0,0;2530 2531,0 0,0 1,0;
2531 2532,0 0,1 0,0;2531 2532,0 0,0 1,0;
2532 2533,0 0,1 0,0;2532 2533,0 0,0 1,0;
2533 2534,0 0,1 0,0;2533 2534,0 0,0 1,0;
2534 2535,0 0,1 0,0;2534 2535,0 0,0 1,0;
2535 2536,0 0,1 0,0;2535 2536,0 0,0 1,0;
2536 2537,0 0,1 0,0;2536 2537,0 0,0 1,0;
2537 2538,0 0,1 0,0;2537 2538,0 0,0 1,0;
2538 2539,0 0,1 0,0;2538 2539,0 0,0 1,0;
2539 2540,0 0,1 0,0;2539 2540,0 0,0 1,0;
2540 2541,0 0,1 0,0;2540 2541,0 0,0 1,0;
2541 2542,0 0,1 0,0;2541 2542,0 0,0 1,0;
2542 2543,0 0,1 0,0;2542 2543,0 0,0 1,0;
2543 2544,0 0,1 0,0;2543 2544,0 0,0 1,0;
2544 2545,0 0,1 0,0;2544 2545,0 0,0 1,0;
2545 2546,0 0,1 0,0;2545 2546,0 0,0 1,0;
2546 2547,0 0,1 0,0;2546 2547,0 0,0 1,0;
2547 2548,0 0,1 0,0;2547 2548,0 0,0 1,0;
2548 2549,0 0,1 0,0;2548 2549,0 0,0 1,0;
2549 2550,0 0,1 0,0;2549 2550,0 0,0 1,0;
135 2550,0 0,1 0,0;135 2550,0 0,0 1,0;
